*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  JAN 21, 2026 10:11:01
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2015 167    20    19    182  3.6657  0.0139  2.2505  0.7027  0.2745 0.00000  3.580  6.921 26.152 21.373  0.0000  0.0000  0.0000
 2015 168    21    20    204  4.1766  0.0164  2.5580  0.8018  0.3236 0.00000  3.574  6.830 26.219 21.921  0.0000  0.0000  0.0000
 2015 169    22    21    228  5.0516  0.0181  3.0559  0.9674  0.3796 0.00000  3.564  6.579 26.223 21.753  0.0000  0.0000  0.0000
 2015 170    23    22    258  5.3899  0.0192  3.1509  1.0605  0.3802 0.00000  3.539  6.581 24.951 20.894  0.0000  0.0000  0.0000
 2015 171    24    23    277  3.4953  0.0188  1.9799  0.7073  0.2494 0.00000  3.496  6.512 23.346 18.739  0.0000  0.0000  0.0000
 2015 172    25    24    294  3.2996  0.0206  1.8455  0.6797  0.2529 0.00000  3.449  6.427 22.489 19.223  0.0000  0.0000  0.0000
 2015 173    26    25    320  4.8848  0.0214  3.0310  1.0106  0.3343 0.00000  3.468  6.385 23.684 19.146  0.0000  0.0000  0.0000
 2015 174    27    26    356  6.5269  0.0248  3.9135  1.4643  0.4474 0.00000  3.483  6.444 24.070 20.048  0.0000  0.0000  0.0000
 2015 175    28    27    383  6.8159  0.0261  4.2677  1.4327  0.4473 0.00000  3.485  6.226 23.703 19.200  0.0000  0.0000  0.0000
 2015 176    29    28    411  7.6556  0.0279  4.7971  1.5957  0.4985 0.00000  3.489  5.978 24.137 19.152  0.0000  0.0000  0.0000
 2015 177    30    29    452  7.6521  0.0000  4.7770  1.1470  0.4708 0.63396  5.424  7.620 22.947 18.340  0.0000  0.0000  0.0000
 2015 178    31    30    500  8.0852  0.0411  4.7480  1.7895  0.4809 0.05485  5.272  7.839 22.262 17.861  0.0000  0.0000  0.0000
 2015 179    32    31    548  8.7922  0.0456  4.5321  2.0734  0.5317 0.15793  5.284  8.440 22.777 17.860  0.0000  0.0000  0.0000
 2015 180    33    32    609 10.3842  0.0565  5.8573  2.1974  0.6761 0.36069  5.537  9.596 23.711 19.034  0.0000  0.0000  0.0000
 2015 181    34    33    681 11.1771  0.0000  6.9610  1.6252  0.7404 0.94698  6.544 12.441 23.979 19.060  0.0000  0.0000  0.0000
 2015 182    35    34    751 12.0212  0.0987  6.7516  2.3247  0.8805 0.81854  7.056 13.868 25.518 19.946  0.0000  0.0000  0.0000
 2015 183    36    35    808 13.1434  0.1248  5.4013  2.7681  0.9825 0.84246  7.520 15.060 25.262 20.308  0.0000  0.0000  0.0000
 2015 184    37    36    869 13.6860  0.1447  7.8629  2.2316  1.0239 1.50085  8.635 17.178 25.268 20.142  0.0000  0.0000  0.0000
 2015 185    38    37    933 13.7108  0.1765  6.2481  2.6042  1.0472 1.44652  9.370 18.781 25.708 19.928  0.0000  0.0000  0.0000
 2015 186    39    38    985 12.7526  0.2000  5.9312  2.2534  0.9867 1.60770 10.240 20.405 25.606 19.274  0.0000  0.0000  0.0000
 2015 187    40    39   1031 11.7579  0.2323  5.2239  2.0696  0.9426 1.63737 11.061 21.865 25.222 19.096  0.0000  0.0000  0.0000
 2015 188    41    40   1054  7.9453  0.2501  3.2941  1.4613  0.6857 1.18209 11.664 22.790 21.852 18.134  0.0000  0.0000  0.0000
 2015 189    42    41   1062  3.5751  0.2283  1.2996  0.7453  0.4130 0.50986 11.832 23.019 17.709 16.091  0.0000  0.0000  0.0000
 2015 190    43    42   1129 12.4685  0.2861  5.3772  2.1855  0.9339 2.10976 12.500 24.509 23.368 18.581  0.0000  0.0000  0.0000
 2015 191    44    43   1212 14.8745  0.3595  7.4994  2.0698  1.2480 2.93714 13.584 26.608 26.083 20.228  0.0000  0.0000  0.0000
 2015 192    45    44   1293 15.0941  0.4742  6.1707  2.8135  1.3750 2.44107 13.952 27.551 26.574 21.063  0.0000  0.0000  0.0000
 2015 193    46    45   1358 14.6642  0.5336  5.9416  2.9310  1.3175 2.06728 14.310 28.176 26.231 20.270  0.0000  0.0000  0.0000
 2015 194    47    46   1442 15.8094  0.6235  8.7226  2.2973  1.4760 2.59793 14.901 29.057 26.958 20.859  3.6112  2.9138 65.0163
 2015 195    48    47   1523 15.4769  0.7147  7.5977  2.9816  1.4635 1.64541 14.919 29.181 26.493 20.633  3.6070  2.9044 65.0516
 2015 196    49    48   1604 15.7091  0.7797  7.8611  3.2826  1.5116 1.15640 14.760 29.021 26.664 20.562  3.6049  2.8994 65.0701
 2015 197    50    49   1678 15.3824  0.8289  8.4757  3.1940  1.4343 0.78794 14.664 28.759 25.114 20.010  3.5979  2.8803 65.1325
 2015 198    51    50   1762 15.7048  0.0000  7.6932  2.4060  1.4042 2.58950 15.710 31.081 24.498 19.358  3.5892  2.8519 65.2153
 2015 199    52    51   1827 14.5983  0.9322  9.0723  3.1732  1.2916 0.03969 15.564 30.512 23.513 18.579  3.5797  2.8140 65.3125
 2015 200    53    52   1893 14.9458  0.9911  9.6108  3.1371  1.4269 0.00000 15.449 29.927 24.085 19.460  3.5784  2.8120 65.3227
 2015 201    54    53   1961 16.1240  1.0545 10.2025  3.3574  1.7031 0.00000 15.333 29.298 25.988 20.809  3.5849  2.8324 65.2619
 2015 202    55    54   2023 14.6146  1.0631  9.4664  3.0030  1.6415 0.00000 15.213 28.650 25.828 20.718  3.5888  2.8449 65.2254
 2015 203    56    55   2077 13.7507  1.1279  9.1594  2.6955  1.7835 0.00000 15.118 27.964 26.631 22.071  3.5977  2.8640 65.1504
 2015 204    57    56   2131 12.8890  0.4998  8.4220  2.0903  1.8952 0.25878 15.419 28.012 27.045 23.244  3.6099  2.8818 65.0566
 2015 205    58    57   2193 15.1485  1.1366  9.5524  3.1422  1.7638 0.13860 15.293 27.351 25.925 21.155  3.6110  2.8874 65.0438
 2015 206    59    58   2253 14.5351  1.1836  9.6783  2.8834  1.9171 0.00000 15.134 26.567 26.814 22.389  3.6168  2.8988 64.9961
 2015 207    60    59   2297 14.3495  1.1788  9.5293  2.8333  1.9561 0.00000 14.958 25.715 27.224 22.625  3.6222  2.9084 64.9527
 2015 208    61    60   2345 14.3314  1.1321  9.5607  2.8685  1.9076 0.03272 14.770 24.883 27.393 22.169  3.6253  2.9155 64.9262
 2015 209    62    61   2392 10.3236  0.7769  7.3836  1.5793  1.5692 0.11270 14.765 24.465 26.999 21.220  3.5905  2.9885 65.0709
 2015 210    63    62   2453 13.2491  0.8495  8.9782  2.4640  1.7944 0.08925 14.723 23.948 27.541 21.829  3.5951  2.9862 65.0442
 2015 211    64    63   2512 13.2309  1.0940  9.1945  2.5872  1.7841 0.00000 14.513 23.092 26.700 22.026  3.5997  2.9849 65.0171
 2015 212    65    64   2568 12.8162  1.0529  8.8135  2.5184  1.7229 0.00000 14.294 22.239 26.971 21.671  3.6023  2.9828 65.0027
 2015 213    66    65   2631 12.1454  0.0000  7.2627  1.6101  1.6414 1.12726 15.163 23.728 26.549 21.386  3.5932  3.0024 65.0401
 2015 214    67    66   2683 11.7642  1.0818  8.2310  2.3012  1.5283 0.00000 14.912 22.828 26.150 20.604  3.5939  2.9958 65.0424
 2015 215    68    67   2734 11.5442  1.0773  8.3378  2.1733  1.6369 0.00000 14.667 21.906 26.623 21.768  3.5968  2.9935 65.0263
 2015 216    69    68   2694 11.8810  0.0000  6.3798  0.9986  1.6809 2.20229 15.692 24.349 26.990 22.064  3.5557  3.0826 65.1944
 2015 217    70    69   2659  9.3354  0.6479  6.4843  1.4191  1.5596 0.14922 15.370 23.605 27.441 22.791  3.5451  3.1117 65.2312
 2015 218    71    70   2631  7.1786  0.9226  5.1955  1.2836  1.3807 0.00000 14.605 22.313 27.526 22.840  3.5500  3.1072 65.2056
 2015 219    72    71   2609  5.4920  0.7675  3.9411  0.9171  1.2870 0.01132 13.892 21.171 28.175 23.383  3.5546  3.1028 65.1808
 2015 220    73    72   2591  3.7906  0.6587  2.8202  0.5481  1.0133 0.00682 13.206 20.133 27.413 21.542  3.5518  3.1087 65.1924
 2015 221    74    73   2576  2.8893  0.5667  2.1186  0.3953  0.9441 0.01412 12.576 19.217 27.971 21.438  3.5538  3.1046 65.1841
 2015 222    75    74   2563  2.3043  0.5501  1.7050  0.2416  0.9773 0.00884 11.924 18.295 28.296 22.942  3.5558  3.1021 65.1742
 2015 223    76    75   2550  1.3254  0.5179  0.9727  0.1165  0.8112 0.00000 11.240 17.377 26.255 21.769  3.5563  3.1012 65.1717
 2015 224    77    76   2538  1.1015  0.4778  0.7410  0.0888  0.7933 0.00000 10.577 16.504 26.423 21.865  3.5567  3.1006 65.1698
