Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.5619295537032274,29.0277751714432,2.0,6.0,14.0,10.0,0.98,318.08999013578347,137.13684849594327,0.22,11.0,5.0,4.0,78.0,200,300,ei,matern5_2,MAPE
