Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.6051506476231242,23.661305728230143,2.0,6.0,15.146290317384972,14.1937415364317,1.0,328.65057910943693,142.8718860187409,0.22,12.218346341362912,5.0,4.0,78.0,200,300,poi,exp,MAPE
