simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ei_matern5_2,EMEP1403_EXPL1_4_8.BNX,EMEP1403_PREV1_4_8.BNX,0.7702299001386332,13.267090749010231,35.0,2.0,13.0,19.405592412692357,24.71437545828319,0.98,326.7404181444168,145.0228912309708,0.22,11.0,5.0,16.0,78.0
