simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_matern3_2,EMEP1403_EXPL1_6_8.BNX,EMEP1403_PREV1_6_8.BNX,0.7387878785782191,12.145209369730571,35.0,5.0,13.0,14.0,25.203743845197423,0.98,343.3916302440529,133.0,0.22,11.0,5.0,13.091837962235283,78.0
