simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_exp,EMEP1403_EXPL1_3_4.BNX,3.8340980032775014,21.02076134476456,2.0,6.0,21.98685212936791,22.110849602882613,0.98,297.2789393056928,133.0,0.22,11.0,5.0,4.0,78.0
