simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_poi_gauss,EMEP1403_EXPL1_3_4.BNX,EMEP1403_PREV1_3_4.BNX,5.524876883447784,0.8337812610427372,27.65958421027418,3.5756975113421263,7.5987347863688814,14.0,30.61427455206162,0.98,344.31301946819696,133.68741213323327,0.22,19.35837638974098,5.0,9.854637959485087,78.0
