Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.662168761680116,27.054655360218156,5.0,6.0,14.0,15.882324457642813,1.0,263.2559668125288,159.99363989149006,0.22,20.9105442455549,5.0,13.80634187488408,78.0,100,100,ucb,gauss,MAPE
