simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ucb_exp,EMEP1403_EXPL1_5_8.BNX,EMEP1403_PREV1_5_8.BNX,0.7782730820084247,12.145702986338675,35.0,5.0,13.0,14.752001793667525,17.97056405892181,0.98,329.7140877138286,146.81406163372094,0.22,11.0,5.0,14.818129009032264,78.0
