simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_gauss,EMEP1403_EXPL1_5_8.BNX,0.7468824668726114,35.0,5.0,13.0,14.0,24.419912895128974,0.98,350.0,133.0,0.22,11.0,5.0,10.91646094124738,78.0
