Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.1619672548616908,35.0,5.0,10.813082165268666,18.154583727746896,19.5719675088796,0.98,329.4312521160529,140.8051528133244,0.22,16.757719489888384,5.0,4.0,78.0,100,300,ucb,exp,MAPE
