simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_matern5_2,EMEP1403_EXPL1_2_8.BNX,EMEP1403_PREV1_2_8.BNX,0.9108784845647474,12.388527500801535,35.0,5.0,13.0,14.0,10.0,0.98,340.34473830221003,154.47589709266984,0.22,11.0,5.0,12.360538373392842,78.0
