simulacao,EUCLIDIANA_GERAL,EUCLIDIANA_ADAP,EUCLIDIANA_PD1P,EUCLIDIANA_PDFP,EUCLIDIANA_MDAP,EUCLIDIANA_HWAM,EUCLIDIANA_PWAM,EUCLIDIANA_HWUM,EUCLIDIANA_H#AM,EUCLIDIANA_H#UM,EUCLIDIANA_THAM,EUCLIDIANA_LAIX,EUCLIDIANA_HIAM
IP100_IT100_ei_exp,0.9551768046119546,0.06459363629397599,0.08128165090851658,0.15629761831967715,0.04857897758635138,0.22595074894562034,0.20354069787122842,0.1805115089514066,0.24665955347870466,0.05253084754391878,0.047344922962398776,0.1340053453020989,0.6766823147866626
IP100_IT100_ei_gauss,0.9626527786844858,0.06459363629397599,0.11933740388964269,0.09714970343646814,0.051145781174141924,0.1929580327728581,0.23019865481372692,0.10940557275541792,0.3275143218638821,0.05253084754391878,0.019868181336438962,0.11012569165829271,0.6789085909259822
IP100_IT100_ei_matern3_2,0.9590021956499717,0.06459363629397599,0.11933740388964269,0.08842890118625413,0.04603659402298086,0.1996081367758346,0.2149478040255869,0.09945456992865795,0.35187595028282004,0.05253084754391878,0.01872614221480554,0.13275806142084726,0.6948730178034526
IP100_IT100_ei_matern5_2,0.9535913461186334,0.06459363629397599,0.11933740388964269,0.15629761831967715,0.05395380695437417,0.19346233034399388,0.19578163529929865,0.17230367478799297,0.23640019254985045,0.05253084754391878,0.04676719273033021,0.11437256087643041,0.6753683929596973
IP100_IT100_poi_exp,0.9218979786438988,0.07251520492142698,0.0871219300323778,0.1119366821572704,0.05643412237853531,0.22438022357720416,0.19536912969831235,0.1500460358056266,0.26368501275172285,0.05253084754391878,0.03199296337732656,0.121079612190426,0.6915226985574812
IP100_IT100_poi_gauss,0.9269368722594556,0.06459363629397599,0.09432972224017,0.1119366821572704,0.05619290018609361,0.23800599789939247,0.19830400469436107,0.1475339884237448,0.2696433323037509,0.05253084754391878,0.02944639184030027,0.12148802267991285,0.6846816999425694
IP100_IT100_poi_matern3_2,0.9241227067920121,0.06459363629397599,0.08413685540551212,0.09714970343646814,0.0545564815218814,0.22084274631159023,0.2029894871154035,0.13595154125723513,0.27809700858532466,0.05253084754391878,0.025220652126375198,0.12801235010596385,0.688860835782575
IP100_IT100_poi_matern5_2,0.9233233424886477,0.06851520492142699,0.10173712964757742,0.11800285862785861,0.056089541012966995,0.23203432630253867,0.19574814732962614,0.14520931484722036,0.26773684806575715,0.05253084754391878,0.02820128044070922,0.11869654105738514,0.6873126178169657
IP100_IT100_ucb_exp,0.9428785078547881,0.06459363629397599,0.08413685540551212,0.0823627247156659,0.05643412237853531,0.20852063086368844,0.21387968830441045,0.09728550275945617,0.34239236316112887,0.05253084754391878,0.02129954559685357,0.13839342449389172,0.6820730515860951
IP100_IT100_ucb_gauss,0.9099136429318081,0.06459363629397599,0.08128165090851658,0.10321587990705638,0.05211745713163751,0.2073612745766107,0.19333915794874867,0.15054946829990573,0.23683938502527063,0.05253084754391878,0.04494509746249501,0.09879127601274036,0.6802507955812304
IP100_IT100_ucb_matern3_2,0.9029954723111828,0.06459363629397599,0.08121671584358152,0.07676692246545189,0.05643412237853531,0.20989567758366645,0.19666398504176472,0.10464477049400993,0.30352367001747826,0.05253084754391878,0.01861144471012311,0.11042074100383545,0.6957317928448363
IP100_IT100_ucb_matern5_2,0.9344076198233408,0.06459363629397599,0.10173712964757742,0.12672366087807266,0.06018940409184311,0.21991587839253865,0.19429573423556706,0.09737972809261002,0.31680864275327253,0.05253084754391878,0.029505722857165916,0.11654518887872826,0.6559500219587177
IP100_IT300_ei_exp,0.9223175713827475,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.05045661844300529,0.19280655232957988,0.18261993614861302,0.08823664019383493,0.3343835415620343,0.05253084754391878,0.020302129964950805,0.11289501618890514,0.7095888382149251
IP100_IT300_ei_gauss,0.9085807573188681,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.05045661844300529,0.1964417334783073,0.18033260999998182,0.1156548660654193,0.2922655813642728,0.05253084754391878,0.021691176841758746,0.1264632662298959,0.6959287659200702
IP100_IT300_ei_matern3_2,0.9021303911429396,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.05045661844300529,0.2018284333334261,0.18525632462027503,0.1074470319020056,0.29814468682728085,0.05253084754391878,0.02377066878356742,0.10398306721535641,0.7105112259720955
IP100_IT300_ei_matern5_2,0.9179654595776794,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.04823439622078306,0.23170794269302442,0.19635012344510794,0.1360053843047516,0.25226946500512304,0.05253084754391878,0.03364154933667292,0.09698729647707019,0.7035722712070538
IP100_IT300_poi_exp,0.9167847288723534,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.04860339761077141,0.19944906915525512,0.18947646795893885,0.0999814241486068,0.30996900680955,0.05253084754391878,0.022793051150722766,0.11011899909419912,0.7018395932569845
IP100_IT300_poi_gauss,0.9015892094132589,0.06459363629397599,0.08121671584358152,0.06221184419713832,0.04823439622078306,0.2218838007175806,0.1895663582441413,0.11489810203257504,0.23477757955330367,0.05253084754391878,0.033595130852931976,0.10813493150912916,0.7084313908313908
IP100_IT300_poi_matern3_2,0.9022666023582575,0.06459363629397599,0.08413685540551212,0.06221184419713832,0.04823439622078306,0.20784807422836354,0.18787539623031457,0.10550733611522412,0.26529849305901193,0.05253084754391878,0.02923627726044902,0.12379654126731807,0.7084701192527278
IP100_IT300_poi_matern5_2,0.9003128431456149,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.0545564815218814,0.2200078570112433,0.1884894277064551,0.12242966751918156,0.24424250690079496,0.05253084754391878,0.02894380152229164,0.10641276584348754,0.7078146751798926
IP100_IT300_ucb_exp,0.9002947234101715,0.06459363629397599,0.08128165090851658,0.09407278035954507,0.05831176323518922,0.20117971477318025,0.1902737890888036,0.09842455242966751,0.28361311630327235,0.05253084754391878,0.04270043112143528,0.11343792122042609,0.6644338704773487
IP100_IT300_ucb_gauss,0.9342973432663564,0.06459363629397599,0.08128165090851658,0.09407278035954507,0.05395380695437417,0.17956840749508976,0.18941824137014443,0.12503486337326689,0.2842674266944037,0.05253084754391878,0.0451360506528935,0.11367248207972655,0.6718012634708286
IP100_IT300_ucb_matern3_2,0.9270343196468133,0.06459363629397599,0.08128165090851658,0.1119366821572704,0.056176029176596386,0.2002119070210539,0.17468110591036734,0.11959994615695249,0.2548253991399919,0.05253084754391878,0.04639944189595448,0.11851906445599111,0.6803318266274787
IP100_IT300_ucb_matern5_2,0.9262279669659014,0.06459363629397599,0.08128165090851658,0.09407278035954507,0.04791423487963477,0.19850558060916307,0.2022542397745931,0.10482218333557677,0.2877051124295597,0.05253084754391878,0.04558087241232007,0.11604108750291145,0.6685583865409953
IP200_IT300_ei_exp,0.9637927141772721,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.06353185857439969,0.18110335778321698,0.22679195359006643,0.09627459954233407,0.35321773199927203,0.05253084754391878,0.019481634548418225,0.09542148492486112,0.6908050673963717
IP200_IT300_ei_gauss,0.994217035762326,0.06459363629397599,0.08128165090851658,0.06221184419713832,0.04638117538854918,0.1974571612623291,0.218694595577153,0.11686148876026377,0.3489904963994948,0.05253084754391878,0.031181852989926474,0.12883927454094263,0.6411137258876389
IP200_IT300_ei_matern3_2,0.9226308449225776,0.06459363629397599,0.11933740388964269,0.06221184419713832,0.05045661844300529,0.18531331376198765,0.18801136760820494,0.12026194642616769,0.3029959653512433,0.05253084754391878,0.017961198313707225,0.12599099566681587,0.6917119083814736
