Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.17103147254826934,34.90937351503099,2.00622563432515,10.63643078797206,23.059488485145927,28.39338985612687,0.9802671605939492,323.46561705138896,143.40016898294587,0.22,15.235636888085434,5.0,15.517297191085614,78.0,100,100,ei,gauss,MAPE
