Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.17258638096344234,34.778063607671626,3.210892845769319,9.768339115303712,19.928648090578314,27.882843619548662,0.98,324.99237425230314,142.6537283989424,0.22,14.078036059164488,5.0,16.0,78.0,100,100,poi,gauss,MAPE
