simulacao,EUCLIDIANA_GERAL,EUCLIDIANA_ADAP,EUCLIDIANA_PD1P,EUCLIDIANA_PDFP,EUCLIDIANA_MDAP,EUCLIDIANA_HWAM,EUCLIDIANA_PWAM,EUCLIDIANA_HWUM,EUCLIDIANA_H#AM,EUCLIDIANA_H#UM,EUCLIDIANA_THAM,EUCLIDIANA_LAIX,EUCLIDIANA_HIAM
IP100_IT100_ei_exp,13.665739884603324,0.1767711962833914,0.13451213818860877,0.0448971892095831,0.1225642018324945,0.43458699414507973,13.322280598446682,0.26282352941176473,0.10635240985423872,0.06520061171747404,0.08485925124396865,0.2011138946124916,0.3988732486151842
IP100_IT100_ei_gauss,14.697969820489648,0.1767711962833914,0.09558823529411764,0.017857142857142856,0.13050070976900244,0.241614881169857,14.434947236060372,0.04497478991596642,0.2652701531256827,0.06520061171747404,0.04015817889624127,0.20397083559332718,0.44470533289888126
IP100_IT100_ei_matern3_2,14.409770723937726,0.1767711962833914,0.09558823529411764,0.035033821111919584,0.11386953155245838,0.1927310205325519,14.118232209992046,0.09412885154061627,0.29524855350443485,0.06520061171747404,0.05195643815802764,0.2024438241415131,0.4782226566742696
IP100_IT100_ei_matern5_2,13.87217044577514,0.1767711962833914,0.09558823529411764,0.0448971892095831,0.15572977158343013,0.46210871728904296,13.52549144811372,0.2723006535947712,0.12067085374035065,0.06520061171747404,0.08272967625149075,0.20306940239745166,0.4065918323015097
IP100_IT100_poi_exp,13.483849759496858,0.15118079752226093,0.11881419234360409,0.02908144015953863,0.07994579945799457,0.27165366182562956,13.222854113264397,0.18685901027077498,0.052305114372632515,0.06520061171747404,0.05345319593611436,0.21031155724146852,0.41846801346801343
IP100_IT100_poi_gauss,13.718365376025544,0.16883468834688345,0.11087768440709617,0.023129059207157677,0.07994579945799457,0.2762695812786851,13.466365601271773,0.1429729225023343,0.09388627899551127,0.06520061171747404,0.041737785465365496,0.20706718281084466,0.41748213315955257
IP100_IT100_poi_matern3_2,13.906047285649407,0.1767711962833914,0.12575863678804855,0.029185867895545312,0.09657697767453866,0.2339873285125996,13.65159270754503,0.07484593837535017,0.12619014249203533,0.06520061171747404,0.02788614778778559,0.20462047231710198,0.44725904203323563
IP100_IT100_poi_matern5_2,13.463009424214027,0.16883468834688345,0.11741363211951446,0.023129059207157677,0.07984901277584204,0.26239067309886965,13.213239832409414,0.13514845938375356,0.08864004617437489,0.06520061171747404,0.03982192142794666,0.20842047370135605,0.41840480069512326
IP100_IT100_ucb_exp,14.251691442243017,0.1767711962833914,0.12575863678804855,0.04636254615032204,0.07994579945799457,0.2628002334612319,13.981854300378657,0.04857703081232493,0.29998907984357004,0.06520061171747404,0.027503260230914234,0.1995111392365859,0.4232569783860107
IP100_IT100_ucb_gauss,12.879743436853586,0.1767711962833914,0.14244864612511673,0.017857142857142856,0.09260872370628469,0.3864894509202377,12.533818420337655,0.29562278244631185,0.054237443855880425,0.06520061171747404,0.08855918589702239,0.2092566527638765,0.4012186379928316
IP100_IT100_ucb_matern3_2,13.470380455347609,0.1767711962833914,0.13410364145658263,0.05758684345271781,0.07994579945799457,0.17317167053107804,13.209496995932497,0.02135014005602237,0.1768772150055754,0.06520061171747404,0.03102941901463976,0.20982325084357753,0.4587763658086239
IP100_IT100_ucb_matern5_2,13.912163964413168,0.1767711962833914,0.11046918767507002,0.03435335650955345,0.07049296683443025,0.36444417661953254,13.63020025931911,0.06004295051353872,0.2772093094073466,0.06520061171747404,0.040553859852095246,0.2140928114443351,0.4038238296947974
IP100_IT300_ei_exp,13.525171456313673,0.1767711962833914,0.14244864612511673,0.0807159026598755,0.11386953155245838,0.05840241633351717,13.158368574858748,0.15745845004668538,0.23859324736181087,0.06520061171747404,0.06524861296101529,0.21242817958130034,0.5271256652546975
IP100_IT300_ei_gauss,13.554687221888896,0.1767711962833914,0.14244864612511673,0.0807159026598755,0.11386953155245838,0.12116488383278319,13.247406106343208,0.0900821661998133,0.18163719875058845,0.06520061171747404,0.05461371291089858,0.223290474073312,0.4917542087542088
IP100_IT300_ei_matern3_2,13.050330754138736,0.1767711962833914,0.14244864612511673,0.0807159026598755,0.11386953155245838,0.05012643378240706,12.707332327289969,0.09109990662931845,0.1266501815921176,0.06520061171747404,0.051387796926556116,0.21564919265043433,0.5216417942869556
IP100_IT300_ei_matern5_2,13.452985272731544,0.1767711962833914,0.14244864612511673,0.0807159026598755,0.11386953155245838,0.13798404491511954,13.156669293939649,0.06577030812324934,0.048575142670803366,0.06520061171747404,0.029680944262437503,0.2055551923410187,0.5041452155968285
IP100_IT300_poi_exp,13.407656925117182,0.1767711962833914,0.14244864612511673,0.0807159026598755,0.12653245580074848,0.06580471649555679,13.05844800978525,0.11139682539682544,0.18213896573313737,0.06520061171747404,0.05751863178521364,0.21509334992579224,0.5211075268817205
IP100_IT300_poi_gauss,13.029689074626473,0.1767711962833914,0.13410364145658263,0.0807159026598755,0.11386953155245838,0.10285955171657628,12.72750625816675,0.05729598506069098,0.04382523876237774,0.06520061171747404,0.028542214557551075,0.2155895153678505,0.5011922450309548
IP100_IT300_poi_matern3_2,13.378505376657095,0.1767711962833914,0.12575863678804855,0.0807159026598755,0.11386953155245838,0.11760720612958493,13.083016519405229,0.03749579831932784,0.10594628727586293,0.06520061171747404,0.03536954806862518,0.2057087964048964,0.5023999131095905
