simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_gauss,EMEP1403_EXPL1_3_8.BNX,EMEP1403_PREV1_3_8.BNX,0.9103282487949749,12.542206440715644,35.0,5.0,13.0,19.05786796111056,34.0,0.98,291.574692888524,133.0,0.22,11.0,5.0,16.0,78.0
