simulacao,EUCLIDIANA_GERAL,EUCLIDIANA_ADAP,EUCLIDIANA_PD1P,EUCLIDIANA_PDFP,EUCLIDIANA_MDAP,EUCLIDIANA_HWAM,EUCLIDIANA_PWAM,EUCLIDIANA_HWUM,EUCLIDIANA_H#AM,EUCLIDIANA_H#UM,EUCLIDIANA_THAM,EUCLIDIANA_LAIX,EUCLIDIANA_HIAM
IP100_IT100_ei_exp,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_ei_gauss,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_ei_matern3_2,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_ei_matern5_2,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_poi_exp,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_poi_gauss,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_poi_matern3_2,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_poi_matern5_2,6.481570265686211,0.16333882441970513,0.1911388626006712,0.22100370315540596,0.15779055569753245,0.29802384430144313,5.94905664513359,0.2152837387586613,0.2845742698848957,0.12770504158170695,0.0789185884487718,0.18154648544292915,0.5266883753927233
IP100_IT100_ucb_exp,5.052717532145009,0.19231728016960428,0.20049139330087531,0.30959824503168154,0.2599539994888832,0.3555857411173367,4.496547837414317,0.15946837682441398,0.3008276242926541,0.055104256786171146,0.027997004310481195,0.4304611915985763,0.5005405898449377
IP100_IT100_ucb_gauss,4.815782346049478,0.3465662545623996,0.3434699307131265,0.41663383572052304,0.3388643268875827,0.43550343966981553,4.1037857705017675,0.16277487837240162,0.4090388320896534,0.05952164877592832,0.028998631740828618,0.5988508395533161,0.490556393365089
