simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ei_exp,EMEP1403_EXPL2_4_5.BNX,3.889111356937441,24.874799843426864,2.0,6.0,17.91685951229803,16.720697446738246,0.98,332.5899364823139,133.88626656058688,0.22,11.601932124033922,5.0,4.0,78.0
