RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,linha_resumo,etapa,bnx_mais_importante,simulacao_escolhida,pasta_saida,arquivo_origem,bnx_train,euclidiana,euclidiana_treinamento,euclidiana_teste,param_EMFL,param_FLSH,param_FLSD,param_SDPM,param_FLLF,param_LFMAX,param_SLAVR,param_SIZLF,param_WTPSD,param_SFDUR,param_SDPDV,param_PODUR,param_THRSH
2,EMEP1403BN,4,1,BN,50,50,55,54,62,64,88,82,3245,4004,4316,3178,1767,1062,0.1837,0.23,4.76,5.31,5776,5302,2530,-99,3.92,4.92,0.562,-99,75.18,78.2,117,-99,149,-99,13,-99,3.61,-99,1663,2161,58,-99,13.70,-99,3.28,-99,1.09,-99,97,-99,4,-99,-99,bestcfg_0027_GLUE_EMEP1403_PREV1_4_8,27,GLUE,EMEP1403_PREV1_4_8.BNX,IP100_IT300_poi_matern3_2,EMEP1403_PREV1_4_8,melhor_configuracao_treinamento.csv,,0.757074229437692,,,34.75,4.0,9.866,22.21,18.0,0.95,307.5,133.2,0.223,21.33,4.764,12.79,78.0
3,EMEP1403BN,8,1,BN,44,41,49,51,56,57,87,84,3013,2630,3926,-99,1412,1215,0.2133,0.21,4.76,4.94,5228,3092,2220,-99,4.20,6.14,0.576,-99,76.75,72.3,104,-99,133,-99,12,-99,3.45,-99,1618,2069,54,-99,14.06,-99,2.95,-99,1.32,-99,96,-99,4,-99,-99,bestcfg_0027_GLUE_EMEP1403_PREV1_4_8,27,GLUE,EMEP1403_PREV1_4_8.BNX,IP100_IT300_poi_matern3_2,EMEP1403_PREV1_4_8,melhor_configuracao_treinamento.csv,,0.757074229437692,,,34.75,4.0,9.866,22.21,18.0,0.95,307.5,133.2,0.223,21.33,4.764,12.79,78.0
1,EMEP1403BN,1,1,BN,46,35,49,42,63,56,87,72,1753,1605,2597,2313,1259,1090,0.1392,0.15,5.00,5.49,4566,3202,2810,-99,5.52,4.18,0.384,0.50,67.50,70.4,63,-99,110,-99,26,-99,3.57,-99,1908,1409,63,-99,13.89,-99,2.77,-99,1.25,-99,96,-99,4,-99,-99,bestcfg_0028_pos_treinamento_EMEP1403_PREV1_4_8,28,pos_treinamento,EMEP1403_PREV1_4_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_PREV1_4_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_4_8.BNX,,0.7702299001386332,13.267090749010231,35.0,2.0,13.0,19.40559241269236,24.71437545828319,0.98,326.7404181444168,145.0228912309708,0.22,11.0,5.0,16.0,78.0
2,EMEP1403BN,4,1,BN,50,50,52,54,66,64,88,82,2900,4004,3827,3178,1578,1062,0.1838,0.23,4.92,5.31,6239,5302,3340,-99,5.05,4.92,0.465,-99,75.78,78.2,105,-99,146,-99,23,-99,3.63,-99,1827,2161,64,-99,13.68,-99,3.25,-99,1.11,-99,97,-99,4,-99,-99,bestcfg_0028_pos_treinamento_EMEP1403_PREV1_4_8,28,pos_treinamento,EMEP1403_PREV1_4_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_PREV1_4_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_4_8.BNX,,0.7702299001386332,13.267090749010231,35.0,2.0,13.0,19.40559241269236,24.71437545828319,0.98,326.7404181444168,145.0228912309708,0.22,11.0,5.0,16.0,78.0
3,EMEP1403BN,8,1,BN,44,41,47,51,60,57,87,84,2651,2630,3659,-99,1476,1215,0.1796,0.21,5.00,4.94,5667,3092,3020,-99,5.30,6.14,0.468,-99,72.46,72.3,90,-99,134,-99,21,-99,3.41,-99,1769,2069,59,-99,14.28,-99,3.01,-99,1.41,-99,96,-99,4,-99,-99,bestcfg_0028_pos_treinamento_EMEP1403_PREV1_4_8,28,pos_treinamento,EMEP1403_PREV1_4_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_PREV1_4_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_4_8.BNX,,0.7702299001386332,13.267090749010231,35.0,2.0,13.0,19.40559241269236,24.71437545828319,0.98,326.7404181444168,145.0228912309708,0.22,11.0,5.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,51,42,62,56,88,72,2305,1605,3336,2313,1590,1090,0.1450,0.15,4.03,5.49,4397,3202,2090,-99,4.58,4.18,0.524,0.50,69.11,70.4,82,-99,116,-99,13,-99,3.54,-99,1848,1409,61,-99,13.95,-99,2.85,-99,1.22,-99,97,-99,4,-99,-99,bestcfg_0029_GLUE_EMEP1403_PREV1_4_9,29,GLUE,EMEP1403_PREV1_4_9.BNX,IP200_IT300_poi_matern3_2,EMEP1403_PREV1_4_9,melhor_configuracao_treinamento.csv,,4.03382580619517,,,34.87,4.0,12.7,20.58,18.0,0.95,314.6,137.7,0.263,21.23,4.026,4.488,78.0
2,EMEP1403BN,4,1,BN,50,50,55,54,65,64,89,82,3338,4004,4517,3178,1842,1062,0.1812,0.23,4.03,5.31,5717,5302,2380,-99,4.15,4.92,0.584,-99,73.90,78.2,121,-99,150,-99,10,-99,3.62,-99,1773,2161,62,-99,13.75,-99,3.26,-99,1.09,-99,98,-99,4,-99,-99,bestcfg_0029_GLUE_EMEP1403_PREV1_4_9,29,GLUE,EMEP1403_PREV1_4_9.BNX,IP200_IT300_poi_matern3_2,EMEP1403_PREV1_4_9,melhor_configuracao_treinamento.csv,,4.03382580619517,,,34.87,4.0,12.7,20.58,18.0,0.95,314.6,137.7,0.263,21.23,4.026,4.488,78.0
3,EMEP1403BN,9,1,BN,46,47,51,56,64,65,91,86,3131,2080,4248,3807,1448,1151,0.2163,0.17,4.03,4.63,5408,3027,2280,-99,4.34,4.59,0.579,0.69,73.70,71.8,107,-99,137,-99,11,-99,3.43,-99,1840,2002,63,-99,14.09,-99,3.18,-99,1.17,-99,100,-99,4,-99,-99,bestcfg_0029_GLUE_EMEP1403_PREV1_4_9,29,GLUE,EMEP1403_PREV1_4_9.BNX,IP200_IT300_poi_matern3_2,EMEP1403_PREV1_4_9,melhor_configuracao_treinamento.csv,,4.03382580619517,,,34.87,4.0,12.7,20.58,18.0,0.95,314.6,137.7,0.263,21.23,4.026,4.488,78.0
1,EMEP1403BN,1,1,BN,40,35,46,42,48,56,66,72,1841,1605,2439,2313,1105,1090,0.1666,0.15,5.00,5.49,3643,3202,1800,-99,3.51,4.18,0.505,0.50,75.47,70.4,63,-99,89,-99,12,-99,3.43,-99,1339,1409,44,-99,12.41,-99,3.27,-99,1.00,-99,75,-99,4,-99,-99,bestcfg_0030_pos_treinamento_EMEP1403_PREV1_4_9,30,pos_treinamento,EMEP1403_PREV1_4_9.BNX,IP100_IT100_ucb_matern5_2,EMEP1403_PREV1_4_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_4_9.BNX,,5.724207924276204,0.772525135473567,30.0136450241456,5.0,6.0,14.0,16.85687855745068,0.98,259.0985884081604,168.88733815363608,0.22,19.4618204824963,5.0,13.66231743221846,78.0
2,EMEP1403BN,4,1,BN,44,50,50,54,51,64,69,82,1915,4004,2561,3178,1200,1062,0.1596,0.23,5.00,5.31,3822,5302,1910,-99,3.04,4.92,0.501,-99,74.76,78.2,66,-99,90,-99,11,-99,3.42,-99,1249,2161,45,-99,12.21,-99,3.52,-99,0.92,-99,78,-99,4,-99,-99,bestcfg_0030_pos_treinamento_EMEP1403_PREV1_4_9,30,pos_treinamento,EMEP1403_PREV1_4_9.BNX,IP100_IT100_ucb_matern5_2,EMEP1403_PREV1_4_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_4_9.BNX,,5.724207924276204,0.772525135473567,30.0136450241456,5.0,6.0,14.0,16.85687855745068,0.98,259.0985884081604,168.88733815363608,0.22,19.4618204824963,5.0,13.66231743221846,78.0
3,EMEP1403BN,9,1,BN,39,47,46,56,48,65,69,86,2024,2080,2736,3807,1041,1151,0.1944,0.17,5.00,4.63,3891,3027,1870,-99,3.20,4.59,0.520,0.69,73.97,71.8,69,-99,98,-99,12,-99,3.43,-99,1240,2002,43,-99,12.42,-99,2.99,-99,1.00,-99,78,-99,4,-99,-99,bestcfg_0030_pos_treinamento_EMEP1403_PREV1_4_9,30,pos_treinamento,EMEP1403_PREV1_4_9.BNX,IP100_IT100_ucb_matern5_2,EMEP1403_PREV1_4_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_4_9.BNX,,5.724207924276204,0.772525135473567,30.0136450241456,5.0,6.0,14.0,16.85687855745068,0.98,259.0985884081604,168.88733815363608,0.22,19.4618204824963,5.0,13.66231743221846,78.0
1,EMEP1403BN,1,1,BN,44,35,49,42,57,56,83,72,2559,1605,3403,2313,1493,1090,0.1715,0.15,4.04,5.49,4479,3202,1920,-99,4.65,4.18,0.571,0.50,75.20,70.4,91,-99,120,-99,11,-99,3.55,-99,1635,1409,53,-99,13.33,-99,2.89,-99,1.14,-99,92,-99,4,-99,-99,bestcfg_0031_GLUE_EMEP1403_PREV1_5_6,31,GLUE,EMEP1403_PREV1_5_6.BNX,IP200_IT300_ei_exp,EMEP1403_PREV1_5_6,melhor_configuracao_treinamento.csv,,3.8797179089418834,,,33.15,4.0,10.39,20.19,18.0,0.95,331.9,144.4,0.221,21.27,4.042,9.252,78.0
2,EMEP1403BN,5,1,BN,43,51,47,54,56,68,81,90,3417,3993,4376,5140,1730,1964,0.1975,0.19,4.04,4.96,5833,5002,2420,-99,5.18,5.67,0.586,-99,78.10,77.6,120,-99,150,-99,13,-99,3.51,-99,1854,2306,62,-99,13.90,-99,3.29,-99,1.31,-99,90,-99,4,-99,-99,bestcfg_0031_GLUE_EMEP1403_PREV1_5_6,31,GLUE,EMEP1403_PREV1_5_6.BNX,IP200_IT300_ei_exp,EMEP1403_PREV1_5_6,melhor_configuracao_treinamento.csv,,3.8797179089418834,,,33.15,4.0,10.39,20.19,18.0,0.95,331.9,144.4,0.221,21.27,4.042,9.252,78.0
3,EMEP1403BN,6,1,BN,44,55,49,67,56,74,81,91,3312,4340,4354,5358,1823,3157,0.1817,0.19,4.04,4.95,5868,4261,2560,-99,5.10,5.00,0.564,-99,76.07,74.9,117,-99,150,-99,13,-99,3.54,-99,1845,1849,59,-99,13.99,-99,3.30,-99,1.27,-99,90,-99,4,-99,-99,bestcfg_0031_GLUE_EMEP1403_PREV1_5_6,31,GLUE,EMEP1403_PREV1_5_6.BNX,IP200_IT300_ei_exp,EMEP1403_PREV1_5_6,melhor_configuracao_treinamento.csv,,3.8797179089418834,,,33.15,4.0,10.39,20.19,18.0,0.95,331.9,144.4,0.221,21.27,4.042,9.252,78.0
1,EMEP1403BN,1,1,BN,46,35,49,42,54,56,72,72,2120,1605,2758,2313,1399,1090,0.1515,0.15,5.00,5.49,4086,3202,1970,-99,3.83,4.18,0.519,0.50,76.85,70.4,74,-99,102,-99,13,-99,3.48,-99,1847,1409,60,-99,13.77,-99,3.13,-99,1.16,-99,81,-99,4,-99,-99,bestcfg_0032_pos_treinamento_EMEP1403_PREV1_5_6,32,pos_treinamento,EMEP1403_PREV1_5_6.BNX,IP200_IT300_ei_gauss,EMEP1403_PREV1_5_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_6.BNX,,4.79939556796826,1.1407823225411675,35.0,2.0,6.0,14.0,30.36858385575624,1.0,258.6536923095789,133.0,0.22,11.0,5.0,4.0,78.0
2,EMEP1403BN,5,1,BN,45,51,47,54,53,68,70,90,1696,3993,2230,5140,1243,1964,0.1365,0.19,5.00,4.96,4330,5002,2630,-99,4.17,5.67,0.392,-99,76.08,77.6,60,-99,94,-99,21,-99,3.57,-99,2060,2306,67,-99,14.51,-99,3.23,-99,1.32,-99,79,-99,4,-99,-99,bestcfg_0032_pos_treinamento_EMEP1403_PREV1_5_6,32,pos_treinamento,EMEP1403_PREV1_5_6.BNX,IP200_IT300_ei_gauss,EMEP1403_PREV1_5_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_6.BNX,,4.79939556796826,1.1407823225411675,35.0,2.0,6.0,14.0,30.36858385575624,1.0,258.6536923095789,133.0,0.22,11.0,5.0,4.0,78.0
3,EMEP1403BN,6,1,BN,46,55,49,67,54,74,71,91,2490,4340,3176,5358,1650,3157,0.1509,0.19,5.00,4.95,4673,4261,2180,-99,4.12,5.00,0.533,-99,78.40,74.9,89,-99,118,-99,14,-99,3.57,-99,2028,1849,66,-99,14.40,-99,3.19,-99,1.28,-99,80,-99,4,-99,-99,bestcfg_0032_pos_treinamento_EMEP1403_PREV1_5_6,32,pos_treinamento,EMEP1403_PREV1_5_6.BNX,IP200_IT300_ei_gauss,EMEP1403_PREV1_5_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_6.BNX,,4.79939556796826,1.1407823225411675,35.0,2.0,6.0,14.0,30.36858385575624,1.0,258.6536923095789,133.0,0.22,11.0,5.0,4.0,78.0
1,EMEP1403BN,1,1,BN,46,35,51,42,59,56,85,72,2678,1605,3440,2313,1329,1090,0.2015,0.15,4.43,5.49,4483,3202,1800,-99,4.43,4.18,0.597,0.50,77.86,70.4,95,-99,122,-99,11,-99,3.55,-99,1779,1409,59,-99,13.88,-99,2.89,-99,1.20,-99,94,-99,4,-99,-99,bestcfg_0033_GLUE_EMEP1403_PREV1_5_8,33,GLUE,EMEP1403_PREV1_5_8.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV1_5_8,melhor_configuracao_treinamento.csv,,0.7468824668726114,,,34.89,4.0,9.781,20.81,18.0,0.95,312.0,137.7,0.222,17.72,4.429,4.165,78.0
2,EMEP1403BN,5,1,BN,45,51,50,54,57,68,83,90,3222,3993,4158,5140,1949,1964,0.1653,0.19,4.43,4.96,5733,5002,2510,-99,4.91,5.67,0.562,-99,77.49,77.6,118,-99,149,-99,13,-99,3.66,-99,2021,2306,66,-99,14.45,-99,2.98,-99,1.35,-99,92,-99,4,-99,-99,bestcfg_0033_GLUE_EMEP1403_PREV1_5_8,33,GLUE,EMEP1403_PREV1_5_8.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV1_5_8,melhor_configuracao_treinamento.csv,,0.7468824668726114,,,34.89,4.0,9.781,20.81,18.0,0.95,312.0,137.7,0.222,17.72,4.429,4.165,78.0
3,EMEP1403BN,8,1,BN,44,41,49,51,56,57,85,84,2763,2630,3492,-99,1272,1215,0.2172,0.21,4.43,4.94,4910,3092,2150,-99,4.28,6.14,0.563,-99,79.11,72.3,98,-99,125,-99,14,-99,3.54,-99,1650,2069,55,-99,14.04,-99,2.80,-99,1.32,-99,94,-99,4,-99,-99,bestcfg_0033_GLUE_EMEP1403_PREV1_5_8,33,GLUE,EMEP1403_PREV1_5_8.BNX,IP200_IT300_ucb_gauss,EMEP1403_PREV1_5_8,melhor_configuracao_treinamento.csv,,0.7468824668726114,,,34.89,4.0,9.781,20.81,18.0,0.95,312.0,137.7,0.222,17.72,4.429,4.165,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,82,72,1820,1605,2614,2313,1162,1090,0.1566,0.15,5.00,5.49,4621,3202,2800,-99,5.33,4.18,0.394,0.50,69.63,70.4,65,-99,113,-99,26,-99,3.57,-99,1922,1409,63,-99,13.89,-99,2.77,-99,1.25,-99,91,-99,4,-99,-99,bestcfg_0034_pos_treinamento_EMEP1403_PREV1_5_8,34,pos_treinamento,EMEP1403_PREV1_5_8.BNX,IP100_IT300_ucb_exp,EMEP1403_PREV1_5_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_8.BNX,,0.7782730820084247,12.145702986338677,35.0,5.0,13.0,14.752001793667525,17.97056405892181,0.98,329.7140877138286,146.81406163372094,0.22,11.0,5.0,14.818129009032264,78.0
2,EMEP1403BN,5,1,BN,45,51,51,54,61,68,79,90,2471,3993,3302,5140,1334,1964,0.1852,0.19,5.00,4.96,5873,5002,3400,-99,5.82,5.67,0.421,-99,74.83,77.6,84,-99,128,-99,25,-99,3.41,-99,2182,2306,72,-99,14.70,-99,3.48,-99,1.47,-99,88,-99,4,-99,-99,bestcfg_0034_pos_treinamento_EMEP1403_PREV1_5_8,34,pos_treinamento,EMEP1403_PREV1_5_8.BNX,IP100_IT300_ucb_exp,EMEP1403_PREV1_5_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_8.BNX,,0.7782730820084247,12.145702986338677,35.0,5.0,13.0,14.752001793667525,17.97056405892181,0.98,329.7140877138286,146.81406163372094,0.22,11.0,5.0,14.818129009032264,78.0
3,EMEP1403BN,8,1,BN,44,41,50,51,60,57,82,84,2497,2630,3328,-99,1191,1215,0.2097,0.21,5.00,4.94,5391,3092,2890,-99,5.12,6.14,0.463,-99,75.04,72.3,85,-99,126,-99,22,-99,3.41,-99,1781,2069,59,-99,14.27,-99,2.99,-99,1.41,-99,91,-99,4,-99,-99,bestcfg_0034_pos_treinamento_EMEP1403_PREV1_5_8,34,pos_treinamento,EMEP1403_PREV1_5_8.BNX,IP100_IT300_ucb_exp,EMEP1403_PREV1_5_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_8.BNX,,0.7782730820084247,12.145702986338677,35.0,5.0,13.0,14.752001793667525,17.97056405892181,0.98,329.7140877138286,146.81406163372094,0.22,11.0,5.0,14.818129009032264,78.0
1,EMEP1403BN,1,1,BN,45,35,51,42,60,56,84,72,2378,1605,3381,2313,1475,1090,0.1613,0.15,3.33,5.49,4446,3202,2070,-99,4.44,4.18,0.535,0.50,70.34,70.4,84,-99,118,-99,12,-99,3.55,-99,1697,1409,56,-99,13.93,-99,2.85,-99,1.20,-99,93,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_PREV1_5_9,35,GLUE,EMEP1403_PREV1_5_9.BNX,IP200_IT300_poi_gauss,EMEP1403_PREV1_5_9,melhor_configuracao_treinamento.csv,,4.047481065589837,,,34.49,4.0,11.34,18.86,18.0,0.95,317.8,133.0,0.252,21.62,3.333,7.28,78.0
2,EMEP1403BN,5,1,BN,44,51,49,54,58,68,82,90,3398,3993,4407,5140,1554,1964,0.2186,0.19,3.33,4.96,5853,5002,2460,-99,4.92,5.67,0.581,-99,77.10,77.6,120,-99,150,-99,12,-99,3.53,-99,1912,2306,64,-99,14.48,-99,3.22,-99,1.36,-99,91,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_PREV1_5_9,35,GLUE,EMEP1403_PREV1_5_9.BNX,IP200_IT300_poi_gauss,EMEP1403_PREV1_5_9,melhor_configuracao_treinamento.csv,,4.047481065589837,,,34.49,4.0,11.34,18.86,18.0,0.95,317.8,133.0,0.252,21.62,3.333,7.28,78.0
3,EMEP1403BN,9,1,BN,46,47,51,56,62,65,88,86,2946,2080,3970,3807,1400,1151,0.2104,0.17,3.33,4.63,5224,3027,2280,-99,4.25,4.59,0.564,0.69,74.22,71.8,101,-99,132,-99,12,-99,3.44,-99,1776,2002,61,-99,13.84,-99,3.12,-99,1.15,-99,97,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_PREV1_5_9,35,GLUE,EMEP1403_PREV1_5_9.BNX,IP200_IT300_poi_gauss,EMEP1403_PREV1_5_9,melhor_configuracao_treinamento.csv,,4.047481065589837,,,34.49,4.0,11.34,18.86,18.0,0.95,317.8,133.0,0.252,21.62,3.333,7.28,78.0
1,EMEP1403BN,1,1,BN,39,35,41,42,46,56,72,72,1948,1605,2532,2313,1055,1090,0.1846,0.15,5.00,5.49,3751,3202,1800,-99,3.74,4.18,0.519,0.50,76.92,70.4,68,-99,92,-99,12,-99,3.49,-99,1116,1409,36,-99,11.82,-99,3.15,-99,0.93,-99,81,-99,4,-99,-99,bestcfg_0036_pos_treinamento_EMEP1403_PREV1_5_9,36,pos_treinamento,EMEP1403_PREV1_5_9.BNX,IP200_IT300_ei_matern5_2,EMEP1403_PREV1_5_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_9.BNX,,4.289685139541201,0.8535940437923353,28.88947386922005,2.0,6.0,19.882988287086988,19.52845548435676,0.98,331.49251129781527,133.0,0.22,11.0,5.0,4.0,78.0
2,EMEP1403BN,5,1,BN,38,51,40,54,45,68,70,90,2479,3993,3213,5140,1460,1964,0.1697,0.19,5.00,4.96,4367,5002,1890,-99,4.07,5.67,0.568,-99,77.13,77.6,83,-99,108,-99,10,-99,3.36,-99,1300,2306,44,-99,12.48,-99,3.52,-99,1.08,-99,79,-99,4,-99,-99,bestcfg_0036_pos_treinamento_EMEP1403_PREV1_5_9,36,pos_treinamento,EMEP1403_PREV1_5_9.BNX,IP200_IT300_ei_matern5_2,EMEP1403_PREV1_5_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_9.BNX,,4.289685139541201,0.8535940437923353,28.88947386922005,2.0,6.0,19.882988287086988,19.52845548435676,0.98,331.49251129781527,133.0,0.22,11.0,5.0,4.0,78.0
3,EMEP1403BN,9,1,BN,38,47,41,56,46,65,76,86,1823,2080,2317,3807,910,1151,0.2003,0.17,5.00,4.63,3952,3027,2130,-99,3.30,4.59,0.461,0.69,78.69,71.8,65,-99,95,-99,18,-99,3.56,-99,1040,2002,37,-99,11.96,-99,2.67,-99,0.95,-99,85,-99,4,-99,-99,bestcfg_0036_pos_treinamento_EMEP1403_PREV1_5_9,36,pos_treinamento,EMEP1403_PREV1_5_9.BNX,IP200_IT300_ei_matern5_2,EMEP1403_PREV1_5_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_5_9.BNX,,4.289685139541201,0.8535940437923353,28.88947386922005,2.0,6.0,19.882988287086988,19.52845548435676,0.98,331.49251129781527,133.0,0.22,11.0,5.0,4.0,78.0
1,EMEP1403BN,1,1,BN,46,35,51,42,60,56,84,72,1902,1605,2952,2313,1380,1090,0.1378,0.15,4.03,5.49,4493,3202,2590,-99,5.17,4.18,0.423,0.50,64.43,70.4,67,-99,113,-99,19,-99,3.54,-99,1814,1409,60,-99,13.88,-99,2.82,-99,1.24,-99,93,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_PREV1_6_8,37,GLUE,EMEP1403_PREV1_6_8.BNX,IP200_IT300_ei_exp,EMEP1403_PREV1_6_8,melhor_configuracao_treinamento.csv,,0.7221731544758463,,,34.88,4.0,11.28,18.64,18.0,0.95,348.6,138.1,0.243,18.02,4.034,15.21,78.0
2,EMEP1403BN,6,1,BN,46,55,51,67,60,74,83,91,3147,4340,4242,5358,1632,3157,0.1929,0.19,4.03,4.95,6329,4261,3180,-99,5.71,5.00,0.497,-99,74.19,74.9,110,-99,151,-99,20,-99,3.49,-99,2055,1849,67,-99,14.51,-99,3.40,-99,1.37,-99,92,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_PREV1_6_8,37,GLUE,EMEP1403_PREV1_6_8.BNX,IP200_IT300_ei_exp,EMEP1403_PREV1_6_8,melhor_configuracao_treinamento.csv,,0.7221731544758463,,,34.88,4.0,11.28,18.64,18.0,0.95,348.6,138.1,0.243,18.02,4.034,15.21,78.0
3,EMEP1403BN,8,1,BN,44,41,49,51,58,57,84,84,2693,2630,3710,-99,1326,1215,0.2031,0.21,4.03,4.94,5280,3092,2590,-99,4.95,6.14,0.510,-99,72.60,72.3,91,-99,128,-99,16,-99,3.38,-99,1671,2069,55,-99,14.05,-99,3.07,-99,1.36,-99,93,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_PREV1_6_8,37,GLUE,EMEP1403_PREV1_6_8.BNX,IP200_IT300_ei_exp,EMEP1403_PREV1_6_8,melhor_configuracao_treinamento.csv,,0.7221731544758463,,,34.88,4.0,11.28,18.64,18.0,0.95,348.6,138.1,0.243,18.02,4.034,15.21,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,81,72,1858,1605,2678,2313,1192,1090,0.1559,0.15,5.00,5.49,4554,3202,2700,-99,5.63,4.18,0.408,0.50,69.37,70.4,66,-99,112,-99,24,-99,3.57,-99,1803,1409,60,-99,13.88,-99,2.77,-99,1.25,-99,90,-99,4,-99,-99,bestcfg_0038_pos_treinamento_EMEP1403_PREV1_6_8,38,pos_treinamento,EMEP1403_PREV1_6_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_PREV1_6_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_6_8.BNX,,0.7387878785782191,12.145209369730573,35.0,5.0,13.0,14.0,25.203743845197423,0.98,343.3916302440529,133.0,0.22,11.0,5.0,13.091837962235283,78.0
2,EMEP1403BN,6,1,BN,46,55,52,67,62,74,79,91,2507,4340,3376,5358,1427,3157,0.1757,0.19,5.00,4.95,5835,4261,3330,-99,5.97,5.00,0.430,-99,74.27,74.9,85,-99,130,-99,26,-99,3.40,-99,2043,1849,66,-99,14.51,-99,3.58,-99,1.37,-99,88,-99,4,-99,-99,bestcfg_0038_pos_treinamento_EMEP1403_PREV1_6_8,38,pos_treinamento,EMEP1403_PREV1_6_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_PREV1_6_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_6_8.BNX,,0.7387878785782191,12.145209369730573,35.0,5.0,13.0,14.0,25.203743845197423,0.98,343.3916302440529,133.0,0.22,11.0,5.0,13.091837962235283,78.0
3,EMEP1403BN,8,1,BN,44,41,50,51,60,57,81,84,2512,2630,3310,-99,1178,1215,0.2132,0.21,5.00,4.94,5216,3092,2700,-99,5.32,6.14,0.482,-99,75.90,72.3,86,-99,124,-99,20,-99,3.40,-99,1660,2069,55,-99,14.31,-99,3.01,-99,1.41,-99,90,-99,4,-99,-99,bestcfg_0038_pos_treinamento_EMEP1403_PREV1_6_8,38,pos_treinamento,EMEP1403_PREV1_6_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_PREV1_6_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_6_8.BNX,,0.7387878785782191,12.145209369730573,35.0,5.0,13.0,14.0,25.203743845197423,0.98,343.3916302440529,133.0,0.22,11.0,5.0,13.091837962235283,78.0
1,EMEP1403BN,1,1,BN,45,35,50,42,55,56,85,72,2688,1605,3417,2313,1385,1090,0.1940,0.15,4.97,5.49,4483,3202,1800,-99,4.90,4.18,0.599,0.50,78.65,70.4,96,-99,123,-99,12,-99,3.56,-99,1806,1409,59,-99,13.63,-99,2.91,-99,1.19,-99,94,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_PREV1_6_9,39,GLUE,EMEP1403_PREV1_6_9.BNX,IP200_IT300_poi_matern3_2,EMEP1403_PREV1_6_9,melhor_configuracao_treinamento.csv,,3.8839269051576912,,,33.98,4.0,7.65,23.66,18.0,0.95,334.0,144.3,0.268,21.49,4.969,4.939,78.0
