simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_gauss,EMEP1403_EXPL1_5_9.BNX,4.047481065589837,21.88496140485957,5.0,7.6403976747224815,15.218631582152163,19.657256180560683,0.98,332.3466115974791,140.3952745692713,0.22,11.0,3.601427838766175,4.0,78.0
