Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.5560441162974739,28.889473869220055,2.0,6.0,19.882988287086988,19.52845548435676,0.98,331.49251129781527,133.0,0.22,11.0,5.0,4.0,78.0,200,300,ei,matern5_2,MAPE
