simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_matern3_2,EMEP1403_EXPL1_6_9.BNX,3.8839269051576912,24.52116737790636,2.0,6.0,14.0,10.189857747659618,0.98,296.0348194340731,133.0,0.22,11.0,5.0,4.0,78.0
