simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_gauss,EMEP1403_EXPL1_6_9.BNX,EMEP1403_PREV1_6_9.BNX,5.037059061491344,0.8844224826794824,35.0,2.0,6.0,14.0,34.0,1.0,350.0,133.0,0.22,11.0,5.0,4.0,78.0
