simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ei_matern5_2,EMEP1403_EXPL1_2_9.BNX,EMEP1403_PREV1_2_9.BNX,5.674915212959901,0.5668193765746555,28.83043302373705,4.178853420724139,6.0,14.0,24.759565897349923,0.98,285.8971343898688,147.05733883324484,0.22,18.65052211875778,5.0,15.036481088221906,78.0
