Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.6752559942334061,28.83043302373705,4.178853420724139,6.0,14.0,24.759565897349923,0.98,285.89713438986877,147.05733883324484,0.22,18.65052211875778,5.0,15.036481088221906,78.0,200,300,ei,matern5_2,MAPE
