simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ucb_gauss,EMEP1403_EXPL1_2_9.BNX,4.015232761597032,24.503668648796744,2.0,6.0,14.0,10.0,0.98,319.73979799029433,133.0,0.22,11.0,5.0,4.0,78.0
