simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_poi_matern3_2,EMEP1403_EXPL2_3_4.BNX,3.8446829801595057,23.746012202848327,3.174666344267536,6.0,14.0,30.797417224698844,0.98,341.525249047438,133.0,0.22,11.0,5.0,4.0,78.0
