Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.6171676073139369,23.22122866461702,5.0,6.0,14.0,18.280524085566615,1.0,300.28946660097006,150.17766477506973,0.22,12.512398596840814,5.0,5.845841999603343,78.0,200,300,poi,matern3_2,MAPE
