Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.6688067928312057,25.789842918316086,2.7880704350602925,6.0,14.019372969947304,27.32891995881553,0.98415612875046,311.3099360976546,137.1176549590477,0.22,15.608205467272791,3.4394325277004314,6.189385621444488,78.0,100,300,poi,gauss,MAPE
