simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ei_gauss,EMEP1403_EXPL1_2_6.BNX,EMEP1403_PREV1_2_6.BNX,5.5498236600177515,0.85320887938449,26.92900862055717,3.635003513959589,7.684984111426222,14.0,29.13656380778253,1.0,314.21218388987165,138.43144699500183,0.22,17.84959240453069,5.0,11.419752198741088,78.0
