simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_matern3_2,EMEP1403_EXPL1_2_3.BNX,4.018721939679792,23.92852652305252,3.326230767923957,6.0,14.167395592348024,22.993108451990388,0.98,332.71247492254065,136.70736404762016,0.22,11.233219709234255,5.0,4.0,78.0
