Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.673230338469264,27.807830924520804,5.0,6.0,14.22949974531022,15.833154111018366,0.98,258.7329412618564,163.34780057127745,0.22,17.30738516767723,5.0,15.312066972528124,78.0,100,100,ucb,matern3_2,MAPE
