Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.6410182094534962,28.204848489837573,5.0,6.0,14.067780442874676,17.465463378916823,1.0,296.2554984280933,140.80480557558752,0.22,14.769558089852596,5.0,6.475920013438616,78.0,100,300,poi,matern3_2,MAPE
