simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_exp,EMEP1403_EXPL2_3_6.BNX,EMEP1403_PREV2_3_6.BNX,4.781746664063716,0.9960091193699289,32.520677768435924,2.0,6.0,14.0,32.9910975453074,0.98,262.04397277486777,133.0,0.22,11.0,5.0,4.0,78.0
