Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.5269053498194405,21.904992054014517,5.0,7.470752641646838,15.895718970109076,20.928718119699983,0.98,333.5674604134068,133.47014121691296,0.22,11.0,4.368336120937175,4.0,78.0,200,300,poi,exp,MAPE
