Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.5199741007705652,29.319517838026695,2.0,6.0,14.0,10.0,1.0,314.9854050793731,133.0,0.22,11.0,5.0,4.0,78.0,200,300,ei,gauss,MAPE
