simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_matern5_2,EMEP1403_EXPL2_5_6.BNX,3.551342358580532,27.426610937744734,5.0,8.322178538440186,14.0,10.0,0.98,329.6521060617279,133.0,0.22,11.0,5.0,4.0,78.0
