simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_matern5_2,EMEP1403_EXPL2_5_6.BNX,EMEP1403_PREV2_5_6.BNX,4.996876746924345,1.1059078660230532,35.0,2.0,6.0,14.0,23.088605445980704,0.98,338.54698037975606,155.52262229180954,0.22,11.0,5.0,4.0,78.0
