simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ei_gauss,EMEP1403_EXPL1_4_5.BNX,3.8349204502435668,24.32902587179628,2.0,6.0,20.771828696867,17.527941371351407,0.98,308.0540216575289,133.0,0.22,11.0,5.0,4.0,78.0
