simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ei_matern3_2,EMEP1403_EXPL1_4_5.BNX,EMEP1403_PREV1_4_5.BNX,5.253198706839392,1.0751554981266858,29.530030797217105,2.1903076226747378,6.0,14.0,22.27031665621267,0.98,297.4833123775034,140.15054746681164,0.22,13.82750399768304,4.04677262399487,4.0,78.0
