simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_poi_exp,EMEP1403_EXPL2_4_8.BNX,0.7857657545172669,35.0,5.0,13.0,18.28039275371028,10.14761835620542,0.98,331.05913474542007,141.44849677396118,0.22,13.601291151333085,5.0,16.0,78.0
