simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ucb_gauss,EMEP1403_EXPL2_4_8.BNX,EMEP1403_PREV2_4_8.BNX,0.7871078414166617,12.767724579113105,35.0,5.0,13.0,17.35808898726036,14.261403130738008,0.98,319.31384820433607,137.59322185615343,0.22,12.937147765596585,5.0,16.0,78.0
