simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_exp,EMEP1403_EXPL1_3_6.BNX,3.7821014109178748,24.193296184323582,3.424297594928116,6.0,14.0,22.4445904128106,0.98,331.0885383419464,135.95481720216765,0.22,11.0,3.083893196326033,4.0,78.0
