simulacao,EUCLIDIANA_GERAL,EUCLIDIANA_ADAP,EUCLIDIANA_PD1P,EUCLIDIANA_PDFP,EUCLIDIANA_MDAP,EUCLIDIANA_HWAM,EUCLIDIANA_PWAM,EUCLIDIANA_HWUM,EUCLIDIANA_H#AM,EUCLIDIANA_H#UM,EUCLIDIANA_THAM,EUCLIDIANA_LAIX,EUCLIDIANA_HIAM
IP100_IT100_ei_exp,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_ei_gauss,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_ei_matern3_2,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_ei_matern5_2,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_poi_exp,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_poi_gauss,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_poi_matern3_2,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_poi_matern5_2,1.0098629684299663,0.17588126159554732,0.17582434149598328,0.22780869104398516,0.1491045991045991,0.40706762389910994,0.3143111623826656,0.161766081871345,0.35858787591464053,0.14031992637824645,0.07279230934501126,0.2030030338248834,0.4567226107226108
IP100_IT100_ucb_exp,1.0025890306142389,0.18330241187384044,0.17892356399819087,0.29519645696116287,0.2247863247863248,0.3796093888782759,0.28433910477315727,0.15505263157894736,0.31695410759031956,0.06851629599344676,0.03173169471971097,0.33883647029820035,0.4267210567210567
IP100_IT100_ucb_gauss,0.9925740932442676,0.18268398268398267,0.1727251189937757,0.2738852297675827,0.22108262108262108,0.34770750767748265,0.29953433587987993,0.15555555555555559,0.3446705327525737,0.06851629599344676,0.032725493581971604,0.3603226520560075,0.4231898471898472
IP100_IT100_ucb_matern3_2,0.983653771778047,0.1961657390228819,0.18498417005879694,0.2738852297675827,0.20908628408628407,0.35144400254449665,0.2623167609042293,0.12044444444444447,0.3249926539690252,0.06851629599344676,0.03227223500672774,0.3899444654078557,0.40574074074074074
IP100_IT100_ucb_matern5_2,1.1633955553780464,0.26394557823129255,0.26087312355969067,0.3709402679990916,0.2607753357753358,0.38893771664701876,0.3013508176444426,0.18702923976608188,0.35477621477519516,0.06851629599344676,0.042742318176162815,0.5006933120009659,0.43126418026418034
IP100_IT300_ei_exp,1.043393632538937,0.18602350030921458,0.20395640843402038,0.2892440760087819,0.2247863247863248,0.3885853958439471,0.3379121570817552,0.1488187134502924,0.4071138669743702,0.06851629599344676,0.06602877299525241,0.275087326863186,0.4435281015281016
IP100_IT300_ei_gauss,1.0176586672391406,0.18268398268398267,0.17582434149598328,0.24316753728518434,0.18143060643060646,0.39704494132593,0.3072600477361241,0.11196491228070177,0.35764170182029,0.0856787811379427,0.06944260779333881,0.33701522949904156,0.4452514892514892
IP100_IT300_ei_matern3_2,1.0176586672391406,0.18268398268398267,0.17582434149598328,0.24316753728518434,0.18143060643060646,0.39704494132593,0.3072600477361241,0.11196491228070177,0.35764170182029,0.0856787811379427,0.06944260779333881,0.33701522949904156,0.4452514892514892
IP100_IT300_ei_matern5_2,1.1543758129068993,0.1961657390228819,0.17582434149598328,0.3046029222499811,0.2414122914122914,0.3791976141189444,0.3913293998528711,0.17549707602339182,0.5155853858718467,0.06851629599344676,0.07613745393553946,0.24210708445906845,0.43334058534058534
IP100_IT300_poi_exp,1.0176586672391406,0.18268398268398267,0.17582434149598328,0.24316753728518434,0.18143060643060646,0.39704494132593,0.3072600477361241,0.11196491228070177,0.35764170182029,0.0856787811379427,0.06944260779333881,0.33701522949904156,0.4452514892514892
IP100_IT300_poi_gauss,1.0364939516889728,0.1961657390228819,0.1978958023734143,0.2892440760087819,0.22941595441595442,0.3520784215282853,0.27134517841045086,0.15782456140350878,0.4229765652533408,0.07590294355128248,0.07678868881763048,0.191353156335059,0.395918932918933
IP100_IT300_poi_matern3_2,1.0141664275812154,0.18602350030921458,0.17892356399819087,0.2585263835263835,0.20908628408628407,0.3478781624476013,0.26674954574769755,0.1821988304093567,0.4329956567217652,0.1241756996435656,0.07530440894691338,0.17604752489195463,0.40159440559440557
IP100_IT300_poi_matern5_2,1.1282104142725184,0.22523191094619666,0.24190088518446728,0.3402225755166932,0.2607753357753358,0.3782472640136933,0.2999890492531961,0.15584795321637432,0.4103618256427251,0.06851629599344676,0.031358571094684255,0.4368587284097827,0.4214726754726755
IP100_IT300_ucb_exp,1.0367132029154198,0.18268398268398267,0.19292067799530488,0.2738852297675827,0.21278998778998778,0.3600796403950805,0.3025848162803079,0.1705497076023392,0.3895242913310528,0.06851629599344676,0.07427364867069404,0.34611433947645137,0.43455063455063464
