simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ei_matern5_2,EMEP1403_EXPL1_3_6.BNX,EMEP1403_PREV1_3_6.BNX,4.299422778318384,0.9377814456638417,28.850860468044814,3.162976126650055,6.63368139867897,14.0,17.916022653654277,0.98,327.6624383215009,133.12978630965765,0.22,11.0,5.0,4.0,78.0
