simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ei_gauss,EMEP1403_EXPL2_4_9.BNX,3.9037197402732877,24.875361790547142,2.0,6.0,20.45928586455433,21.69806703667957,0.98,296.88797924591233,140.10028859492778,0.22,11.0,5.0,4.0,78.0
