simulacao,EUCLIDIANA_GERAL,EUCLIDIANA_ADAP,EUCLIDIANA_PD1P,EUCLIDIANA_PDFP,EUCLIDIANA_MDAP,EUCLIDIANA_HWAM,EUCLIDIANA_PWAM,EUCLIDIANA_HWUM,EUCLIDIANA_H#AM,EUCLIDIANA_H#UM,EUCLIDIANA_THAM,EUCLIDIANA_LAIX,EUCLIDIANA_HIAM
IP100_IT100_ei_exp,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_ei_gauss,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_ei_matern3_2,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_ei_matern5_2,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_poi_exp,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_poi_gauss,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_poi_matern3_2,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_poi_matern5_2,6.587375703510173,0.17602134423614235,0.18915473561654422,0.23353763980698963,0.17644688644688644,0.3649672452531086,5.979700952824011,0.12021253132832074,0.314014710412127,0.13994812665103043,0.05913805546769606,0.18349689523647622,0.6761204351204352
IP100_IT100_ucb_exp,5.234425513640393,0.2205161621189496,0.2176481568053122,0.3340417817198003,0.28503663003663005,0.41497789814022745,4.566341450044886,0.10380150375939853,0.40815638162286083,0.045151830619445346,0.03325318351834701,0.4098119366101921,0.6438989898989899
IP100_IT100_ucb_gauss,5.69191223466072,0.18402454551665454,0.1691269228933847,0.2805334082423866,0.24725274725274726,0.3880646677854018,5.068921419806559,0.1201984962406015,0.38694583345972644,0.045151830619445346,0.03456547629429571,0.31027734181577854,0.6518447552447553
IP100_IT100_ucb_matern3_2,4.982759216565564,0.24867334073318909,0.24399683950166828,0.35591851249745987,0.2826556776556777,0.4402948286598508,4.22590687168517,0.23187268170426067,0.5684222531538431,0.045151830619445346,0.0655281215604843,0.4742187762627901,0.6413717171717173
IP100_IT100_ucb_matern5_2,5.44129514875709,0.20971283413587166,0.19863954144902346,0.30892274406206294,0.26643467643467644,0.4017917981056763,4.792112538622033,0.17364711779448622,0.3176300453478803,0.045151830619445346,0.035513639499854206,0.4204487437186524,0.6414473970473971
IP100_IT300_ei_exp,4.344967103166526,0.23131949010202751,0.28565043385060945,0.34025325635232756,0.29003663003663005,0.4602917620215818,3.670898734057541,0.16923909774436088,0.4161450344253975,0.045151830619445346,0.0561318956651267,0.4563343952492541,0.6263648795648795
IP100_IT300_ei_gauss,4.72000128889176,0.2757832889253262,0.25930175115425336,0.3618008654386363,0.3108608058608059,0.46337975816351396,3.9699856987811786,0.21322205513784462,0.5821217304532438,0.045151830619445346,0.06486303574372107,0.4473716233858568,0.6299412587412588
IP100_IT300_ei_matern3_2,4.276241908738418,0.2631872438554136,0.32366766456318696,0.3653096373684609,0.31363858363858366,0.4682875598738486,3.5798593841451263,0.15326917293233086,0.42694944789023587,0.045151830619445346,0.06205864471135606,0.45523916213192495,0.639252836052836
IP100_IT300_ei_matern5_2,5.487630613100082,0.23131949010202751,0.2479184081291193,0.30892274406206294,0.26143467643467644,0.3894212490510734,4.837413953047345,0.09768521303258146,0.3784890337937781,0.06817962665928493,0.02957843398882497,0.32196606501454683,0.6463930069930071
IP100_IT300_poi_exp,6.055922204323307,0.17602134423614235,0.17966992978406499,0.23353763980698963,0.17366910866910867,0.3860394352647035,5.451675637629323,0.09689624060150376,0.32616409076790587,0.16619384109595203,0.059395278123641114,0.1819524110864355,0.6773909867909869
IP100_IT300_poi_gauss,5.852199925021255,0.16241788955049868,0.17018512395158575,0.18710946683082907,0.15324175824175823,0.3700691212114421,5.248089712449071,0.092528320802005,0.33020645829116824,0.2186852699857952,0.060935353465596365,0.18410463534909988,0.6703048951048951
IP100_IT300_poi_matern3_2,5.085174521302047,0.23131949010202751,0.23665677216160094,0.29977009295894746,0.25905372405372407,0.4030224691972311,4.366536130041176,0.16428671679197993,0.5062812013669014,0.045151830619445346,0.0658333910213645,0.47602453537753286,0.6346413364413365
IP100_IT300_poi_matern5_2,5.3370715272927285,0.1948278734997325,0.17966992978406499,0.2932574879169306,0.24283272283272286,0.3835399467835844,4.705746783944753,0.11146666666666664,0.3493264003603279,0.045151830619445346,0.06335304286814719,0.34976419024257294,0.6493574203574204
IP100_IT300_ucb_exp,4.57876667035801,0.20170963285535945,0.2479184081291193,0.30892274406206294,0.2636568986568987,0.41823085559439643,3.9004894530062293,0.16443007518796993,0.5232198993790934,0.045151830619445346,0.06627387499435722,0.2740863789699441,0.6338321678321679
IP100_IT300_ucb_gauss,4.513236512141475,0.23703377581631324,0.23665677216160094,0.3532158097947572,0.2990598290598291,0.4676414874613822,3.8169684576509395,0.1054406015037594,0.5339951776559344,0.045151830619445346,0.06377405658781628,0.3868868635385211,0.6361306915306916
IP100_IT300_ucb_matern3_2,4.973057921302925,0.1652180162530644,0.1928584393202479,0.24920289595212197,0.22603174603174603,0.3748638882777191,4.397323012734235,0.15596290726817044,0.30183782968988576,0.045151830619445346,0.04722115705049007,0.25375002133406077,0.6349535353535354
IP100_IT300_ucb_matern5_2,4.780830361007286,0.2205161621189496,0.2820140702142458,0.3275291766777835,0.2848778998778999,0.4240771702143317,4.056228396218922,0.18954586466165416,0.5035114951613328,0.045151830619445346,0.06838701088247894,0.3521426824906414,0.6411650349650351
IP200_IT300_ei_exp,4.670352036225578,0.17602134423614235,0.20597960878909077,0.2719483525985074,0.24005494505494504,0.3841359097633313,4.0010612637769665,0.18403809523809528,0.3745960957428949,0.39432966665565516,0.059037273526031955,0.22246674005666373,0.6419540015540015
IP200_IT300_ei_gauss,3.9037197402732877,0.25355138951367684,0.30465904920689824,0.35591851249745987,0.20504884004884003,0.40683065620851266,3.199898692144459,0.15916390977443612,0.3994192771258792,0.045151830619445346,0.06938211314247711,0.48987581977031097,0.6612716394716395
IP200_IT300_ei_matern3_2,4.241651257911805,0.17602134423614235,0.20227590508538712,0.2648681520972543,0.24005494505494504,0.42597147113589456,3.604700453681957,0.17390175438596492,0.43419602825615283,0.045151830619445346,0.06460373339346318,0.394866874665588,0.6370231546231546
IP200_IT300_ei_matern5_2,4.613726637968417,0.1652180162530644,0.1928584393202479,0.24920289595212197,0.22825396825396824,0.3913985206125086,4.048808187912822,0.15000802005012537,0.33577361296097175,0.045151830619445346,0.050119879963077894,0.19840199202291192,0.6290362082362083
IP200_IT300_poi_exp,3.9439070981895967,0.33004300611597187,0.30465904920689824,0.37746612158376863,0.3230586080586081,0.49838696770895013,3.196272836693116,0.12381754385964912,0.45988396717593777,0.06250989986460781,0.0648675191886559,0.5282920652569744,0.6857288267288267
IP200_IT300_poi_gauss,3.985257610555857,0.3202470877486249,0.29731898186683087,0.3715837686425922,0.31363858363858366,0.48413048316112406,3.2437059646239534,0.17057944862155391,0.48049753786568505,0.045151830619445346,0.06337518049801869,0.5020615493121341,0.6833344211344211
IP200_IT300_poi_matern3_2,4.030821693690527,0.3376009383797865,0.3163275972231196,0.3809748935135932,0.3230586080586081,0.48242814039383825,3.2791504045833393,0.15686817042606513,0.47852151721772423,0.12581581887299567,0.06552488878579657,0.4969974827473188,0.671848951048951
IP200_IT300_poi_matern5_2,4.229753276202608,0.18010297688920357,0.2176481568053122,0.27759223177179837,0.17866910866910865,0.39838437416013656,3.560165254715733,0.17608621553884712,0.36116934490160607,0.22877977554153434,0.06398854550782307,0.38897543118546085,0.6714284382284382
IP200_IT300_ucb_exp,4.203074138952629,0.17809926631406442,0.20227590508538712,0.2648681520972543,0.23767399267399267,0.43335966141100596,3.5868272519234994,0.14173934837092733,0.41151669097257493,0.045151830619445346,0.05552969750864917,0.41512747360191626,0.6449121989121989
IP200_IT300_ucb_gauss,4.244058834679453,0.18402454551665454,0.22128452044167585,0.2805334082423866,0.20227106227106226,0.3948490671913357,3.6110843481865325,0.19538947368421056,0.37514722518639293,0.045151830619445346,0.0641754612721885,0.371604519023149,0.6714859362859362
IP200_IT300_ucb_matern3_2,4.230667487979298,0.17809926631406442,0.20227590508538712,0.2648681520972543,0.23767399267399267,0.42037461935340287,3.616825618021779,0.1484671679197995,0.3971988833221747,0.045151830619445346,0.057449341243394195,0.4029091776286656,0.6505898989898989
IP200_IT300_ucb_matern5_2,4.960272274694408,0.1378296063436461,0.13594960432537256,0.15577895454056445,0.15046398046398046,0.3800276486715859,4.386012509730955,0.17192681704260654,0.27784166896759305,0.045151830619445346,0.055257693745463646,0.33210752233233776,0.6383353535353535
