simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_poi_gauss,EMEP1403_EXPL2_4_9.BNX,EMEP1403_PREV2_4_9.BNX,5.852199925021255,0.8436367376275262,30.417035659369013,3.5687121788377625,8.957309903726072,15.815247630708656,17.47765268301267,1.0,350.0,170.1724054556743,0.22,11.0,3.868872281962956,5.921241379877617,78.0
