RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,simulacao
1,EMEP1403BN,1,1,BN,46,35,53,42,59,56,92,72,2336,1605,3220,2313,1341,1090,0.1741,0.15,5.00,5.49,4745,3202,2410,-99,5.45,4.18,0.492,0.50,72.54,70.4,83,-99,123,-99,19,-99,3.56,-99,1897,1409,62,-99,13.89,-99,2.83,-99,1.25,-99,101,-99,4,-99,-99,teste_IP100_IT100_ei_exp_teste,IP100_IT100_ei_exp
2,EMEP1403BN,8,1,BN,44,41,50,51,56,57,94,84,3249,2630,4140,-99,1355,1215,0.2397,0.21,5.00,4.94,5715,3092,2470,-99,5.25,6.14,0.568,-99,78.47,72.3,113,-99,147,-99,16,-99,3.48,-99,1760,2069,58,-99,14.28,-99,2.88,-99,1.41,-99,103,-99,4,-99,-99,teste_IP100_IT100_ei_exp_teste,IP100_IT100_ei_exp
3,EMEP1403BN,9,1,BN,46,47,53,56,60,65,96,86,3437,2080,4401,3807,1411,1151,0.2436,0.17,5.00,4.63,6076,3027,2640,-99,4.98,4.59,0.566,0.69,78.10,71.8,120,-99,154,-99,16,-99,3.49,-99,1862,2002,64,-99,14.03,-99,3.09,-99,1.19,-99,105,-99,4,-99,-99,teste_IP100_IT100_ei_exp_teste,IP100_IT100_ei_exp
1,EMEP1403BN,1,1,BN,46,35,49,42,61,56,91,72,1971,1605,2950,2313,1452,1090,0.1357,0.15,5.00,5.49,4657,3202,2690,-99,5.48,4.18,0.423,0.50,66.80,70.4,70,-99,116,-99,22,-99,3.56,-99,1942,1409,64,-99,13.90,-99,2.78,-99,1.25,-99,100,-99,4,-99,-99,teste_IP100_IT100_ei_gauss_teste,IP100_IT100_ei_gauss
2,EMEP1403BN,8,1,BN,44,41,47,51,58,57,93,84,3165,2630,4151,-99,1458,1215,0.2171,0.21,5.00,4.94,5830,3092,2660,-99,5.32,6.14,0.543,-99,76.25,72.3,109,-99,146,-99,18,-99,3.43,-99,1802,2069,60,-99,14.26,-99,2.96,-99,1.41,-99,102,-99,4,-99,-99,teste_IP100_IT100_ei_gauss_teste,IP100_IT100_ei_gauss
3,EMEP1403BN,9,1,BN,46,47,49,56,63,65,95,86,3207,2080,4270,3807,1507,1151,0.2128,0.17,5.00,4.63,6124,3027,2920,-99,5.02,4.59,0.524,0.69,75.10,71.8,110,-99,149,-99,18,-99,3.42,-99,1915,2002,65,-99,14.03,-99,3.27,-99,1.19,-99,104,-99,4,-99,-99,teste_IP100_IT100_ei_gauss_teste,IP100_IT100_ei_gauss
1,EMEP1403BN,1,1,BN,46,35,51,42,59,56,92,72,2286,1605,3146,2313,1266,1090,0.1805,0.15,5.00,5.49,4743,3202,2460,-99,5.57,4.18,0.482,0.50,72.67,70.4,81,-99,122,-99,20,-99,3.55,-99,1905,1409,63,-99,13.89,-99,2.84,-99,1.25,-99,101,-99,4,-99,-99,teste_IP100_IT100_ei_matern3_2_teste,IP100_IT100_ei_matern3_2
2,EMEP1403BN,8,1,BN,44,41,48,51,56,57,94,84,3164,2630,4015,-99,1289,1215,0.2455,0.21,5.00,4.94,5710,3092,2550,-99,5.38,6.14,0.554,-99,78.82,72.3,110,-99,145,-99,18,-99,3.47,-99,1766,2069,59,-99,14.28,-99,2.89,-99,1.41,-99,103,-99,4,-99,-99,teste_IP100_IT100_ei_matern3_2_teste,IP100_IT100_ei_matern3_2
3,EMEP1403BN,9,1,BN,46,47,51,56,60,65,95,86,3360,2080,4281,3807,1306,1151,0.2573,0.17,5.00,4.63,6122,3027,2760,-99,5.09,4.59,0.549,0.69,78.49,71.8,118,-99,152,-99,17,-99,3.52,-99,1871,2002,64,-99,14.03,-99,3.03,-99,1.19,-99,104,-99,4,-99,-99,teste_IP100_IT100_ei_matern3_2_teste,IP100_IT100_ei_matern3_2
1,EMEP1403BN,1,1,BN,46,35,49,42,63,56,90,72,1831,1605,2748,2313,1372,1090,0.1334,0.15,5.00,5.49,4586,3202,2750,-99,5.43,4.18,0.399,0.50,66.64,70.4,65,-99,113,-99,24,-99,3.56,-99,1920,1409,63,-99,13.90,-99,2.79,-99,1.25,-99,99,-99,4,-99,-99,teste_IP100_IT100_ei_matern5_2_teste,IP100_IT100_ei_matern5_2
