simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ucb_gauss,EMEP1403_EXPL1_8_9.BNX,0.8757456433377835,35.0,5.0,13.0,18.90140958770285,26.723067040282366,0.98,312.6177618231703,153.74428038199193,0.22,11.0,5.0,13.786916465380662,78.0
