Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.575824745720983,25.376661542892165,2.0,6.0,14.0,29.279508088770065,0.98,314.15305370844715,140.61449250006476,0.22,11.894319267411836,5.0,4.0,78.0,100,300,poi,gauss,MAPE
