simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_exp,EMEP1403_EXPL2_3_5.BNX,3.8496669920679687,21.35946806628501,5.0,8.222833189781644,14.0,18.99912252017294,0.98,333.15546458346745,140.6368964372466,0.22,11.0,5.0,4.0,78.0
