simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_gauss,EMEP1403_EXPL2_3_5.BNX,EMEP1403_PREV2_3_5.BNX,5.052148503108117,0.8405735849225654,35.0,2.0,6.0,14.0,34.0,0.98,332.4516913116563,148.1438628272479,0.22,11.0,5.0,4.0,78.0
