simulacao_escolhida_final,bnx_train,bnx_test,euclidiana_treinamento,euclidiana_teste,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_ucb_matern3_2,EMEP1403_EXPL1_4_6.BNX,EMEP1403_PREV1_4_6.BNX,4.95716222427289,1.088701803798722,35.0,2.0,6.0,14.0,34.0,0.98,348.90077557146327,140.59792084111533,0.22,11.0,5.0,4.0,78.0
