simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_matern3_2,EMEP1403_EXPL1_4_9.BNX,4.03382580619517,22.002937780098893,5.0,8.001455142423024,14.968430522565615,23.30909921605302,0.98,332.3436092603171,135.0923779800993,0.22,11.0,5.0,4.0,78.0
