simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ucb_matern5_2,EMEP1403_EXPL1_2_4.BNX,4.176321795248244,24.65736496248709,2.0,6.0,14.0,17.880809271569856,0.98,254.58947606859363,175.6615398821598,0.22,11.0,5.0,4.0,78.0
