Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.18797953256882216,32.249348137782775,4.505027970002706,13.0,20.257454025523735,30.64167438263251,0.98,322.20759290788436,142.58670607866782,0.22,14.408003483099124,5.0,14.979583203151469,78.0,100,100,ucb,exp,MAPE
