simulacao,EUCLIDIANA_GERAL,EUCLIDIANA_ADAP,EUCLIDIANA_PD1P,EUCLIDIANA_PDFP,EUCLIDIANA_MDAP,EUCLIDIANA_HWAM,EUCLIDIANA_PWAM,EUCLIDIANA_HWUM,EUCLIDIANA_H#AM,EUCLIDIANA_H#UM,EUCLIDIANA_THAM,EUCLIDIANA_LAIX,EUCLIDIANA_HIAM
IP100_IT100_ei_exp,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_ei_gauss,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_ei_matern3_2,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_ei_matern5_2,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_poi_exp,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_poi_gauss,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_poi_matern3_2,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_poi_matern5_2,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT100_ucb_exp,14.08616650308062,0.029478458049886618,0.05868983957219251,0.024509803921568627,0.03983094592850691,0.16812125713868475,13.914681079238042,0.03952774092092982,0.14466911193073417,0.07084777926802187,0.018497294690010588,0.24317746318741562,0.45233466175401654
IP100_IT100_ucb_gauss,14.359943936082901,0.04800619434765776,0.054330065359477125,0.0357341012239644,0.04009549619305717,0.19852471576266859,14.189020826015517,0.01396972824217403,0.19220009257965073,0.07084777926802187,0.023788039055410798,0.23787583779269164,0.4326679282485735
IP100_IT100_ucb_matern3_2,13.221470051761727,0.036281179138321996,0.05780600118835413,0.0518603593106739,0.0462253193960511,0.10236995590656382,13.030359919294177,0.053898963094009496,0.12383270565745867,0.06653877135692009,0.019808108751567324,0.26176621637168085,0.4576243410114378
IP100_IT100_ucb_matern5_2,13.595244066176308,0.029478458049886618,0.05868983957219251,0.024509803921568627,0.03550135501355014,0.14443560227541202,13.415099757688571,0.08107769423558893,0.06275248554658505,0.07084777926802187,0.032301862427838286,0.2453214832360593,0.45952886181918445
IP100_IT300_ei_exp,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT300_ei_gauss,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT300_ei_matern3_2,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT300_ei_matern5_2,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT300_poi_exp,13.689737490268293,0.078812012609922,0.04738562091503268,0.04395119677752255,0.09524454768357209,0.11919074696087707,13.481795690043954,0.06379183252248272,0.07646599352709586,0.07084777926802187,0.042636320012500124,0.22497443466799635,0.5014625911722685
IP100_IT300_poi_gauss,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
IP100_IT300_poi_matern3_2,15.033012774238388,0.078812012609922,0.06726827094474154,0.04395119677752255,0.07953929539295393,0.2227494319364546,14.816473104754037,0.06882451226104473,0.24499077811814854,0.07084777926802187,0.03970760147244575,0.3066976327567867,0.43759732979087823
IP100_IT300_poi_matern5_2,13.507676974292451,0.06274542337260107,0.054330065359477125,0.0518603593106739,0.04307652600335527,0.18120618209567163,13.31272606731978,0.19090766131013803,0.045166746404991354,0.10485528795202546,0.0548412328065892,0.1860490397175539,0.44868518936260876
