simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_5_9.BNX,3.815063651663194,23.084687657441044,5.0,7.540437878440315,14.0,17.915885438932893,0.98,328.2418305788032,138.3914928522477,0.22,11.0,5.0,4.0,78.0
