simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP100_IT300_ei_exp,EMEP1403_EXPL1_2_5.BNX,3.832251554678804,20.0,2.0,6.0,20.45758130841598,22.722368608540343,0.98,331.58154106884683,133.17447338533802,0.22,11.0,5.0,4.0,78.0
