simulacao_escolhida_treinamento,bnx_train,euclidiana_treinamento,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH
IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_3_9.BNX,3.8639841077699444,24.529139033747537,2.0,6.0,19.02040790619376,12.41711085867054,0.98,333.41597881532374,136.06477608944118,0.22,11.0,5.0,4.0,78.0
