simulacao,EUCLIDIANA_GERAL,EUCLIDIANA_ADAP,EUCLIDIANA_PD1P,EUCLIDIANA_PDFP,EUCLIDIANA_MDAP,EUCLIDIANA_HWAM,EUCLIDIANA_PWAM,EUCLIDIANA_HWUM,EUCLIDIANA_H#AM,EUCLIDIANA_H#UM,EUCLIDIANA_THAM,EUCLIDIANA_LAIX,EUCLIDIANA_HIAM
IP100_IT100_ei_exp,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_ei_gauss,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_ei_matern3_2,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_ei_matern5_2,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_poi_exp,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_poi_gauss,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_poi_matern3_2,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_poi_matern5_2,6.65864355254824,0.179531548317775,0.18598975245156105,0.22691999274816613,0.1652815747937699,0.38936225801772534,5.958482290224078,0.1414619592459409,0.24039649480947162,0.16799172447113944,0.04925066993844935,0.14008944223450143,0.82449898989899
IP100_IT100_ucb_exp,5.2527746089136595,0.19025324364779173,0.17643760655174176,0.2744672317717983,0.2349492242175169,0.4693492910919409,4.487152121971965,0.23926520649449717,0.5397210717113062,0.0355889754288715,0.05401095914395704,0.32293408344787783,0.8287575757575759
IP100_IT100_ucb_gauss,5.071068333973754,0.19733857534144478,0.18598975245156105,0.3000992146502982,0.24934795556746775,0.44708548533829456,4.356885138691988,0.14597580908793722,0.45214291988030963,0.0355889754288715,0.05424557083117134,0.24121225530622636,0.8102484848484849
IP100_IT100_ucb_matern3_2,5.263696088151365,0.252490165023881,0.23369380919863797,0.34764645367393043,0.288179070252241,0.44664457801133156,4.51408404625938,0.16184339108641171,0.32361661744655795,0.0355889754288715,0.03448127095467267,0.4063305433589154,0.8215171717171718
IP100_IT100_ucb_matern5_2,5.162009924821246,0.252490165023881,0.24502278523349638,0.3537126301445187,0.29741907144346164,0.46571888523240246,4.407344142284726,0.20052230576441107,0.31260716704404734,0.0355889754288715,0.0428087541962332,0.403781098780658,0.8214262626262627
IP100_IT300_ei_exp,4.137718120029603,0.252490165023881,0.313701334596857,0.3507714536739305,0.29559367461806485,0.5074538485707726,3.374978046706184,0.21025097526424757,0.3944668871283473,0.0355889754288715,0.05018474408647433,0.41700300539396074,0.8157858585858586
IP100_IT300_ei_gauss,4.050044208484734,0.28827628612420575,0.28793660084265876,0.37307048174888735,0.2835758956490664,0.46049288319363046,3.2884356822173366,0.1631320039228506,0.3247283648923945,0.0355889754288715,0.05497653746829757,0.4159966560590245,0.8450343434343435
IP100_IT300_ei_matern3_2,4.699742219998109,0.19025324364779173,0.21461785377500914,0.28425013497575413,0.2373301765984693,0.4542034350582922,3.9864917302950333,0.1633485016890051,0.47533363965826814,0.0355889754288715,0.05938774836467885,0.22443376554470618,0.8109131313131315
IP100_IT300_ei_matern5_2,4.8911877518493885,0.16880985298775827,0.15733331475210316,0.24627784435253477,0.21329461866047233,0.4806669881865634,4.224902309566314,0.13265315462569466,0.4868064692310884,0.0355889754288715,0.05286716948962979,0.14257363470554135,0.834979797979798
IP100_IT300_poi_exp,6.000714335159733,0.179531548317775,0.1790831091972444,0.23313146738069337,0.1720825515947467,0.4132213608994856,5.299424830074418,0.13735342704587555,0.2759247147728126,0.18166322195635534,0.05091366595139788,0.1394174750855888,0.8224060606060606
IP100_IT300_poi_gauss,4.985649590845665,0.24761211624339316,0.2527697646222668,0.34764645367393043,0.288179070252241,0.45301440429468914,4.2111606058815045,0.13531398060368313,0.4665314151959,0.0355889754288715,0.05467267504212294,0.36607141173236574,0.8258323232323234
IP100_IT300_poi_matern3_2,6.178354889401016,0.179531548317775,0.1790831091972444,0.22691999274816613,0.16284255040352602,0.40883126637108835,5.484408725333464,0.13628270676691728,0.25585683936960657,0.17385093767908905,0.05109856899566741,0.1393637093354786,0.8235717171717172
IP100_IT300_poi_matern5_2,5.562169475683843,0.2196182029352761,0.2527697646222668,0.32201447079543055,0.2521257333452455,0.4232632873799753,4.782464201099944,0.15814963495695764,0.3775246941466984,0.05666667352009465,0.055459670582084473,0.3345574133164086,0.8376282828282827
IP100_IT300_ucb_exp,4.73694256878348,0.19025324364779173,0.17643760655174176,0.28425013497575413,0.2373301765984693,0.46522926392417724,4.062428014368125,0.12530304020921873,0.4451257802403056,0.0355889754288715,0.0524360345111254,0.18144131966732005,0.8198141414141414
IP100_IT300_ucb_gauss,4.334579007315346,0.18745311694522598,0.21461785377500914,0.2684010553012101,0.23275142201971472,0.44293774857566753,3.6121897642376375,0.18729506374632235,0.36078807087379594,0.0355889754288715,0.05112648220388207,0.4253035158967082,0.8054242424242425
IP100_IT300_ucb_matern3_2,4.6437267319678766,0.19025324364779173,0.22202526118241658,0.28425013497575413,0.2373301765984693,0.4579140378707923,3.953423039090649,0.16843609022556394,0.3336493131904224,0.0355889754288715,0.04417725453132417,0.21799444104583934,0.828070707070707
IP100_IT300_ucb_matern5_2,4.8630853799666,0.179531548317775,0.21163277914814352,0.2684010553012101,0.22531239762947078,0.44212563849796815,4.153088143683435,0.20954311866623082,0.3101545371344473,0.0355889754288715,0.04718422548008975,0.3613386798821696,0.8136343434343434
IP200_IT300_ei_exp,4.314785071705987,0.18745311694522598,0.21461785377500914,0.2684010553012101,0.23275142201971472,0.4345152843755381,3.6171910836244754,0.20418437397842437,0.35687222514997424,0.0355889754288715,0.053247575708860684,0.28590192894648925,0.8045656565656565
IP200_IT300_ei_gauss,4.97343998940565,0.15136646232772488,0.13822902295246456,0.2172823877061493,0.1961181095327437,0.4475669068687941,4.290497617286383,0.10858393810613494,0.3798923523260306,0.0355889754288715,0.048631091480811975,0.13422083140068192,0.8104020202020201
IP200_IT300_ei_matern3_2,4.291972779527336,0.23033989826529283,0.2946253791732282,0.3349223739993864,0.2857981178712886,0.5167331426341796,3.5387488210633813,0.20555092078021145,0.3778173615255317,0.0355889754288715,0.05467244016987607,0.43362306807748957,0.8099777777777778
IP200_IT300_ei_matern5_2,4.410378420645451,0.19025324364779173,0.22594682980986755,0.28425013497575413,0.24010795437624707,0.4616813285437661,3.7223548493845358,0.15892082379862704,0.3566804683185156,0.0355889754288715,0.047350153327265186,0.24520856114953665,0.8300282828282828
IP200_IT300_poi_exp,3.9578083066937992,0.252490165023881,0.2983290828769319,0.34764645367393043,0.218511420828494,0.44059778733511673,3.1808380920696187,0.18952215320910976,0.34936327900408776,0.0355889754288715,0.05872777459833729,0.4773919755211994,0.8106121212121213
IP200_IT300_poi_gauss,3.8692084958661033,0.252490165023881,0.30999763089315324,0.34764645367393043,0.17486032937252446,0.4392590945654528,3.0510655982979875,0.2208334749918274,0.3097927523683626,0.0355889754288715,0.058906438188360354,0.4950319600775936,0.8480222222222222
IP200_IT300_poi_matern3_2,3.8639841077699444,0.252490165023881,0.313701334596857,0.3507714536739305,0.218511420828494,0.4642495588169905,3.087188560063283,0.20109992372234942,0.3459884592880399,0.0355889754288715,0.05752320133174238,0.4851099764528194,0.8129717171717171
IP200_IT300_poi_matern5_2,3.9506419121872005,0.3508055177725192,0.3174050383005607,0.3793446130230186,0.30263587361148336,0.4864546482226769,3.13225937371623,0.17689070502342816,0.3327998518285454,0.0355889754288715,0.05577383150741135,0.5195981179675819,0.8643838383838384
