Score,EMFL,FLSH,FLSD,SDPM,FLLF,LFMAX,SLAVR,SIZLF,WTPSD,SFDUR,SDPDV,PODUR,THRSH,initPoints,iters.n,acq,kernel,method
-0.5684803700937661,23.35740743357798,4.21070848765578,6.0,15.873885998119164,26.635226091256282,0.98,334.86656825444027,136.54975077929004,0.22,11.0,5.0,4.0,78.0,100,300,ei,gauss,MAPE
